Code,DrugName
N07CA01,BETASERC
N04BA03,STALEVO
N04BA03,STALEVO
N04BA03,STALEVO
N03AX14,KEPPRA
N03AX14,KEPPRA
N03AX14,KEPPRA
N03AX09,LAMOTRIGINE BIOGARAN
N03AX09,LAMOTRIGINE BIOGARAN
L04AA32,OTEZLA
L04AA32,OTEZLA
S01EE01,API-LOPROST
A07EC02,ASACOL
N02BE51,A.B.C.-COLD
L01XX35,ANAGRELIDE BIOGARAN
J02AC01,UNAZOL
C10AB05,LIPANTHYL
B01AC06,A.S HEART
B01AF02,AVIXAN
B01AF02,AVIXAN
B01AF01,RIBAVAN
B01AF01,RIBAVAN
B01AF01,RIBAVAN
B01AF01,RIBAVAN
N02BE01,SICADOL
A03BA01,ATROPINE SULFATE S.A.L.F.
A03BA01,ATROPINE SULFATE S.A.L.F.
A10AE54,SULIQUA 
A10AE54,SULIQUA 
J02AC01,FLUZAN 50
G04BE08,APO-TADALAFIL
G04BE08,APO-TADALAFIL
L01EB02,TARESSA 100
L01EB02,TARESSA 150
B05CX01,5% DEXTROSE INJECTION USP
B05CX01,5% DEXTROSE INJECTION USP
B05CX01,5% DEXTROSE INJECTION USP
B05CX01,5% DEXTROSE INJECTION USP
B05XA03,0.9% SODIUM CHLORIDE INJECTION USP
B05XA03,0.9% SODIUM CHLORIDE INJECTION USP
B05XA03,0.9% SODIUM CHLORIDE INJECTION USP
B05XA03,0.9% SODIUM CHLORIDE INJECTION USP
B05XA03,0.45% SODIUM CHLORIDE INJECTION USP
B05XA03,0.9% SODIUM CHLORIDE INJECTION USP
C10AA05,TAVORA
C10AA05,TAVORA
C10AA05,TAVORA
C10AA05,TAVORA
C10AB05,LIPANTHYL 200 M
A03AA04,DUSPATALIN RETARD
R05CB06,MUCOSOLVAN
L01XX24,ONCASPAR
J07BC01,ENGERIX-B 10
A10BH05,INAGLIP
C09CA04,IRBAVEL 150
C09CA04,IRBAVEL 300
C09DA04,IRBAVEL PLUS 150/12.5
C09DA04,IRBAVEL PLUS 300/12.5
C09DA04,IRBAVEL PLUS 300/25
J05AF07,TENOREAD
A10AB04,PROLOG
N06AX16,VENLAFAXINE ARROW GENERIQUES LP
N06AX16,VENLAFAXINE ARROW GENERIQUES LP
J02AX06,ECALTA
L01EL01,IMBRUVICA
L01EL01,IMBRUVICA
L01XG01,BORTEZOMIB NEAPOLIS
L02BG06,EXEMESTANE BGR
G04BE08,TADALAFIL BIOGARAN
V01AA,DIATER 
V01AA,DIATER 
V01AA,DIATER 
V01AA,DIATER 
G04BE03,FORVIT
G04BE03,FORVIT
G04BE09,VERDA
G04BE03,VIGOR-50
N05BA08,LEXOTANIL
N05BA08,LEXOTANIL
B05BB02,2.5% DEXTROSE 0.45% SODIUM CHLORIDE INJECTION
B05BB02,5% DEXTROSE 0.45% SODIUM CHLORIDE INJECTION
B05BB02,5% DEXTROSE 0.9% SODIUM CHLORIDE INJECTION
B05CX01,10% DEXTROSE INJECTION USP
B05CX01,10% DEXTROSE INJECTION USP
B05CX01,10% DEXTROSE INJECTION USP
B01AC06,ASPIPHAR
N06BX06,SOMAZINA
A10AB04,PROLOG
B03AB02,FERRICURE
B03AB02,FERRICURE
M05BX06,EVENITY
D11AH05,DUPIXENT
B03BA01,JECTIN-12
L04AC16,TREMFYA
B06AC05,TAKHZYRO
L04AA33,ENTYVIO
L04AA33,ENTYVIO
L04AA42,MAYZENT
L04AA42,MAYZENT
L04AA42,MAYZENT
L04AC10,COSENTYX
J05AF10,ENTRILIV
J05AF10,ENTRILIV
C10BA06,LIPOCOMB
C10BA06,LIPOCOMB
A02BX13,GAVISCON DOUBLE ACTION MINT
L03AX03,VESICULTURE
H04AA01,BAQSIMI
J05AX18,PREVYMIS
R05,EXALL FORTE
L02BB06,NUBEQA
D01AE16,AMOROLFINE
J01DD08,MUREX
R05CA12,LIBLAB
R05CA12,LIBLAB COUGH SUPPOSITORIES
J05AX27,AVIPIRAVIR
R01AA07,OTRIVIN
L01FD01,HERZUMA
L01FD01,HERZUMA
L01CE02,IRINOGEN
L01CD01,PANATAXEL
L01CD01,PANATAXEL
L01CD01,PANATAXEL
B01AC27,UPTRAVI
A11CC05,ORAVIL
L01XA03,OXALTIE
L01XA03,OXALTIE
M01AE17,DEXKEVITAE
L01EF01,IBRANCE
L01EF01,IBRANCE
L01EF01,IBRANCE
M01AH05,COXIFLAM
M01AH05,COXIFLAM
M01AH05,COXIFLAM
N02BE01,FEBRADOL
J02AC01,LOITIN
D10AD53,EPIDUO FORTE
L01CD04,CABAZITAXEL EVER PHARMA
L01FA01,TRUXIMA
L01FA01,TRUXIMA
N05CD08,MIDAZOLAM HAMELN
N03AB02,FENITAN
L04AA52,KESIMPTA
M04AA03,STABURIC
M04AA03,STABURIC
M04AA03,STABURIC
R05DA20,ALGOMIEL COUGH SYRUP
A07EC02,SALCROZINE
L01BC07,VAPREZA 100
L01DB01,DOXORUBICINA TEDEC-MEIJI FARMA SA
L01DB01,DOXORUBICINA TEDEC-MEIJI FARMA SA
N05AH04,QUETIAPINE QUALIGEN
L01XG01,BORCADE
J05AF10,ENTECAVIR ARROW
J05AF10,ENTECAVIR ARROW
M04AA03,FEBUXOSTAT ARROW
M04AA03,FEBUXOSTAT ARROW
G04CB02,DUTASTERIDE ARROW LAB
C01EB17,IVABRADINE ARROW
C01EB17,IVABRADINE ARROW
G04BD08,ASOLFENA
G04BD08,ASOLFENA
A11CC05,ALTUM
N05AX12,ABIPREX 10
N05AX12,ABIPREX 15
N05AH04,SEROPINE 25
N05AH04,SEROPINE 100
N05AH04,SEROPINE XR 300
B05XA31,ADDAVEN
L01EX01,SUNITINIB AQVIDA
L01EX01,SUNITINIB AQVIDA
V03AC03,ENFEROX
J05AF10,AVIRAVIR
J05AF10,AVIRAVIR
C02KX01,TRACTAN
C02KX01,TRACTAN
L01CX01,YONDELIS
N07BC01,BUVIDAL
N07BC01,BUVIDAL
N07BC01,BUVIDAL
N07BC01,BUVIDAL
N07BC01,BUVIDAL
N07BC01,BUVIDAL
N07BC01,BUVIDAL
L03AB07,PLEGRIDY
L03AB07,PLEGRIDY
L04AX04,LIDAMID 10
L04AX04,LIDAMID 15
L04AX04,LIDAMID 25
L01EB01,GEFITINIB ARROW
L04AX07,TECFIDERA
L04AX07,TECFIDERA
L04AA23,TYSABRI
B01AB05,HEPAXANE 2000IU
B01AB05,HEPAXANE 2000IU
B01AB05,HEPAXANE 4000IU
B01AB05,HEPAXANE 4000IU
B01AB05,HEPAXANE 6000IU
B01AB05,HEPAXANE 6000IU
B01AB05,HEPAXANE 8000IU
B01AB05,HEPAXANE 8000IU
A10BD08,GALVUS MET
A10BD08,GALVUS MET
R06AX,DELINE CORT
R06AX27,DELINE-MED
R06AX27,DELINE-MED
J01MA12,FLOBIOX
J01MA12,FLOBIOX
J01MA12,FLOBIOX
N02BG09,PENTHROX INHALER
H01BB03,CARBETOCINA GP-PHARM
N02BE01,DOLOPAN
B01AC04,CLOTRIX 75
H02B,PREDALONE PLUS
R05X,COLDIN-H 
N02BE01,STOPALGIC
N01BB01,BUPIVACAINE AGUETTANT for spinal anaesthesia
A16AX04,NITISINONE DIPHARMA
A10BH04,VIPIDIA
A10BD09,INCRESYNC
L01EA02,DALEUBIN
L01EA02,DALEUBIN
L01EA02,DALEUBIN
R03DX10,FASENRA
C02AC05,CYNT
C02AC05,CYNT
C02AC05,CYNT
A10BD11,INAGLIMET
A10BD11,INAGLIMET
R05,COQUELUSEDAL ENFANT
V07AB01,STERILE WATER FOR INJECTION USP
J05AB16,FLEXIVIR
C08CA05,NIFE-PAR
B03XA01,ALPEEN
B03XA01,ALPEEN
L03AA02,ZARZIO
L03AA02,ZARZIO
C07AB12,NEVILOC
C08CA01,AMLINE
C08CA01,AMLINE
A10BK03,EMPAZA
A10BK03,EMPAZA
B01AC24,KLOTEGO
B01AC24,KLOTEGO
L01AC01,TEPADINA
L01AC01,TEPADINA
N04BA02,CARLEVO
N04BA02,CARLEVO
N03AX14,LEVIPRAM 1000
C03CA01,FURESIX 40
R06AE09,LEVOTREX
M04AC01,COLCHICINE BENTA
L01FG01,BIVASTINA 400
L01FG01,BIVASTINA 100
L02BX03,ABREMIA
N02BE01,DOLOPAN
G04BE08,ENKOR
G04BE08,ENKOR
M03BA03,METOFLEX
S01AA12,TOBRACIN 
N03AB02,FENTEX
R03AK06,SERETIDE DISKUS 500
R03AK06,SERETIDE DISKUS 250
R03AK06,SERETIDE DISKUS 100
A07EC02,ASACOL
A07EC02,ASACOL
A07EC02,PENTASA
L01FA01,MABIXEN 500
L01FA01,MABIXEN 100
N06AB10,ESCITALOPRAM BIOGARAN
N06AB10,ESCITALOPRAM BIOGARAN
N06AB10,ESCITALOPRAM BIOGARAN
C10AX09,EZETIMIBE BIOGARAN
C01BC04,FLECAINIDE BIOGARAN L.P.
C01BC04,FLECAINIDE BIOGARAN L.P.
R03DX05,XOLAIR
R03DX05,XOLAIR
L01XG01,VELZOME
L01EB02,APO-ERLOTINIB
L01EB02,APO-ERLOTINIB
J05AF10,APO-ENTECAVIR
L01EB01,APO-GEFITINIB
L01EH01,TYKERB
M05BA08,SIMPLA 
C01BG11,BRINAVESS
A04AA01,ONDANSETRON QUALIGEN
M03AC09,ROCURONIUM BROMIDE- HAMELN
A11DB,TRILAGAVIT
H02AB08,LEDERLON
S01EA05,LUMIFY
S01EE06,VYZULTA
A07EA06,ENTOCORT CIR
A07EA06,ENTOCORT CIR
C08CA04,NICARDIPINE ARROW
G04BD08,SOLIFENACINE ARROW
G04BD08,SOLIFENACINE ARROW
G02AX,GYNOCIN
G02AX,GYNOCIN
N05AX15,REAGILA
N05AX15,REAGILA
N05AX15,REAGILA
N05AX15,REAGILA
N05CF02,STILNOX
G04BE08,AMOS
M01AB05,CLOREN ADULTS
N03AX18,LACOSAMIDE/GENEPHARM
N03AX18,LACOSAMIDE/GENEPHARM
N03AX18,LACOSAMIDE/GENEPHARM
J01XB01,COLIXIN
A06AB02,SUPPOLAX
G01AF02,CANAGYN
J01GB06,AMICINE
A02BX13,GAVISCON DOUBLE ACTION MINT
N06BX03,CEBROTONIN
S01XA20,LUBRI-TEARS
N02BA51,ASPRIVIT
N02AJ06,PARACO-DENK 1000/60
M01AB55,DIOXAFLEX B12
J01CR02,BETAMOX ES
G03AC10,SLINDA
R03BB08,YUPELRI
H01AC01,HHT
H01AC01,HHT
R06AA59,CARIBAN
H05AA02,OSTEOFORTIL
L03AB07,BLASTOFERON
L03AB07,BLASTOFERON
N02BE51,HUMACE PLUS
B01AC04,PLAVIX
C09CA04,APROVEL
C09CA04,APROVEL
C09DA04,CO APROVEL
C09DA04,CO APROVEL
J01MA12,TAVANIC
J01MA12,TAVANIC 500MG
C03CA01,LASIX
C03CA01,LASIX
A10BB12,AMARYL
A10BB12,AMARYL
A10BB12,AMARYL
A10BB12,AMARYL
C09AA05,TRITACE
C09AA05,TRITACE
C09AA05,TRITACE
J07AL02,PNEUMOSIL (10-VALENT)
M01AE51,ADVIL COLD & SINUS
M01AE01,CHILDREN'S ADVIL
M01AE51,ADVIL NIGHT
M01AE01,ADVIL LIQUI-GELS
M01AE01,ADVIL
R01AD08,OTRIALLERGY
R01AB06,OTRIVIN DUAL RELIEF
A12AA04,CALTRATE 600
N02AJ08,ASTEFOR
R03BA01,CORTIS
R03AK06,CYVAX
J07BH01,"ROTASIIL, ROTAVIRUS VACCINE, LIVE ATTENUATED (ORAL)"
N05AN01,MANICARB SR-400
R06AX27,DESLOR CHAPHA
A04AA01,VOMITRON
J01DH02,AROPEM
J01DH02,AROPEM
L01FC01,DARZALEX
N05AX12,ATYPRAL
N05AX12,ATYPRAL
B02BD02,ESPEROCT
B02BD02,ESPEROCT
J02AC03,VIROZOLE 200
S01GX08,KETOFTIL
N02AX02,TRAMADOL DENK 50
G04CA52,DUTASTERIDE/TAMSULOSINE ARROW
M01AE01,ALGIFAST PEDIATRIC
V03AE01,RESINCALCIO
L02BG03,ARIMIDEX
A10BJ05,TRULICITY
N05CM18,PROXIDA
L01BC07,ZYDROME
N01AX10,RECOFOL EDTA
J01CR02,POSMOX
M04AA03,OXUBAT 80
M04AA03,OXUBAT 120
A02BC02,LUGANOR
J01DH02,AROPEM
J01DH02,AROPEM
J01DD04,LEBACEF
J01DD04,LEBACEF
J01DD04,LEBACEF
J01DD04,LEBACEF
J01DD04,LEBACEF
N06BX06,CITIVITAE
B03XA01,HEMAX
B03XA01,HEMAX
B05BC01,MANNITOL 20% INJECTION USP
N01BB01,BUPIVACAINE HEAVY PANPHARMA
D10AD03,DIFADERM
D10AD03,DIFADERM
N01BB58,ARTICAINE MEDIS ADRENALINE
B03BA01,CYNOVIT-JULPHAR 
S01ED51,DORZOLAMIDE/TIMOLOL BGR
C09CA01,LOSARTAN BIOGARAN
C09CA01,LOSARTAN BIOGARAN
C09DA01,LOSARTAN/HYDROCHLOROTHIAZIDE BGR
C09DA01,LOSARTAN/HYDROCHLOROTHIAZIDE BGR
N05BA08,BROMAZEPAM BIOGARAN
G04CA04,SILODOSINE BIOGARAN
G04CA04,SILODOSINE BIOGARAN
J07AP03,TYPHIBEV TYPHOID CONJUGATED VACCINE (MONOVALENT)
L01EA01,IMATINIB GP PHARM
L01EA01,IMATINIB GP PHARM
L01XA03,OXALIPLATINO GP PHARM
L01XA03,OXALIPLATINO GP PHARM
L01BC05,HAXANIT
L01EA01,IMATINIB NEAPOLIS
L01EA01,IMATINIB NEAPOLIS
L01EA01,IMATINIB NEAPOLIS
L01CD01,PACLITAXEL NEAPOLIS
L01CD01,PACLITAXEL NEAPOLIS
L01EA02,DASATINIB NEAPOLIS
L01EA02,DASATINIB NEAPOLIS
L01EA02,DASATINIB NEAPOLIS
L01EA02,DASATINIB NEAPOLIS
L01EA02,DASATINIB NEAPOLIS
L02BX03,ABIRATERONE ACETATE NEAPOLIS
D07AC13,ELICA
C05CX,GINKGO BIOGARAN
C05CX,GINKGO BIOGARAN
C07AB04,ACEBUTOLOL BIOGARAN
C07AB04,ACEBUTOLOL BIOGARAN
S01EC03,DORZOLAMIDE BGR
C07AB12,NEBIVOLOL BIOGARAN
L01BC05,HAXANIT
G03GA08,OVITRELLE
C01DA02,TRINTRINA
L01BB04,MAVENCLAD
N04BC07,DACEPTON
V03AE03,FOSRENOL
V03AE03,FOSRENOL
A10AB04,PROLOG
B01AC04,CLOTRIX 75
A10AB04,PROLOG
A04AA01,VOMITRON
J02AX05,MEGMENTO 
J02AX05,MEGMENTO 
A10BJ05,TRULICITY
L02BA03,FULVESTRANT EVER PHARMA
L01BA04,PEMETREXED EVER PHARMA
L01BA04,PEMETREXED EVER PHARMA
A10BD20,EMPAZIMET
A10BD20,EMPAZIMET
L02BX03,ABIRATERONE ACETATE SPC
J01DH03,ERTANZ
L01BA04,PEMETREXED NEAPOLIS
L01DB02,CERUBIDINE
L04AX04,LENALIDOMIDE OHRE PHARMA 
L04AX04,LENALIDOMIDE OHRE PHARMA 
L04AX04,LENALIDOMIDE OHRE PHARMA 
L04AX04,LENALIDOMIDE OHRE PHARMA 
L01CD01,ABRAXANE
L01EM03,PIQRAY
L01EM03,PIQRAY
L01EA02,ELPIDA
L01EA02,ELPIDA
L01EA02,ELPIDA
L01BA04,PEMITRA
A04AA02,SANCUSO
L01BA04,PEMETREXED NEAPOLIS
L01BC05,GEMCITABINE NEAPOLIS
L01BC05,GEMCITABINE NEAPOLIS
L01BB05,FLUDARABINE PHOSPHATE NEAPOLIS
L02BG04,LETROZOLE NEAPOLIS
L01EM03,PIQRAY
N06DA02,DONEPEZIL BIOGARAN
L02BB03,BICALUTAMIDE BIOGARAN
L02BG03,ANASTROZOLE BIOGARAN
N06DA02,DONEPEZIL BIOGARAN
L02BG04,LETROZOLE BIOGARAN
L01DB01,CAELYX
G03GA09,ELONVA
G03GA09,ELONVA
N06AB06,SERTRALINE BIOGARAN
N06AB06,SERTRALINE BIOGARAN
C01CA24,ADRENALINE AGUETTANT 
C01CA06,PHENYLEPHRINE AGUETTANT
A03BA01,ATROPINE SULFATEAGUETTANT
N06DA52,EXENTAZIL
N06DA52,EXENTAZIL
C07AB12,BLOVEK
M01AE01,PROF
S01AE02,NAFLOX
L04AX05,PULMOFIB 267
J01DD04,LEBACEF
G01AF20,MICOGYL
R06AX,DESLAMED FORTE
R06AX,DESLAMED
R06AX,DESLOCORT
H01CC01,ORGALUTRAN
A10BB12,GLUMYL 1
A10BB12,GLUMYL 2
A10BB12,GLUMYL 4
A10BH02,VILDIAB
L04AA31,TERAGIO
C07AB05,KERLONE
B02AA02,EXACYL 
A10BD11,JENTADUETO
A10BD11,JENTADUETO
A02BC04,PARIET
A02BC04,PARIET
H02AB09,HYDROCORTISON VUAB
L04AX04,LENALIDOMIDE NEAPOLIS
L04AX04,LENALIDOMIDE NEAPOLIS
L04AX04,LENALIDOMIDE NEAPOLIS
L04AX04,LENALIDOMIDE NEAPOLIS
J07BC02,HEALIVE-HEPATITIS A VACCINE (HUMAN DIPLOID CELL) INACTIVATED
