MoPHCode	DFSequence	Form	Route
10633	S1S2S7	Tablet, film coated	O-Oral
10634	S1S2S7	Tablet, film coated	O-Oral
10688	S1S2S7	Tablet, coated	O-Oral
10689	S1S2S7	Tablet, coated	O-Oral
10711	S1S2S7	Tablet, film coated	O-Oral
10712	S1S2S7	Tablet, film coated	O-Oral
10822	S1S2S7	Tablet	O-Oral
9327	S1S2S7	Tablet, film coated	O-Oral
7339	S1S2S7	Tablet	O-Oral
7349	S1S2S7	Tablet, film coated	O-Oral
10160	S1S2S7	Tablet, film coated	O-Oral
6443	S23S53G18G11G12L71L8	Powder, inhalation	InhRes-Inhalation or respiratory
1602	S1S2S7	Capsule	O-Oral
4682	S1S2S7	Capsule	O-Oral
5449	S1S2S7	Capsule	O-Oral
5759	S3S5L8	Powder, for suspension	O-Oral
10380	S1S2S7	Capsule	O-Oral
9321	S1S2S7	Tablet, film coated	O-Oral
9043	S1S2S7	Tablet, film coated	O-Oral
9322	S1S2S7	Tablet, film coated	O-Oral
9324	S1S2S7	Tablet, film coated	O-Oral
9932	S1S2S7	Tablet, film coated	O-Oral
10057	S1S2S7	Tablet, film coated	O-Oral
9935	S1S2S7	Tablet, film coated	O-Oral
9934	S1S2S7	Tablet, film coated	O-Oral
5164	S1S2S7	Tablet, film coated	O-Oral
7341	S1S2S7	Tablet, film coated	O-Oral
10018	S1S2S7	Tablet, coated CHOOSE scored	O-Oral
6445	S1S2S7	Tablet, film coated	O-Oral
7340	S1S2S7	Tablet, film coated	O-Oral
9930	S1S2S7	Tablet, film coated	O-Oral
6446	S1S2S7	Tablet	O-Oral
10351	S1S2S7	Tablet, film coated	O-Oral
5782	S1S2S7	Tablet, film coated	O-Oral
8067	S1S2S7	Tablet, film coated	O-Oral
7344	S1S2S7	Tablet	O-Oral
9167	S1S2S7	Tablet, film coated	O-Oral
9931	S1S2S7	Tablet, film coated	O-Oral
9900	S1S2S7	Tablet, film coated	O-Oral
10161	S1S2S7	Tablet, film coated	O-Oral
8304	S1S2S7	Tablet, film coated	O-Oral
9328	S1S2S7	Tablet, film coated	O-Oral
10268	S1S2S7	Tablet, film coated	O-Oral
10303	S1S2S7	Tablet, film coated	O-Oral
10640	C22C24C23C21	Injectable, concentrate, for solution	Inf-Infusion
10650	S1S2S7	Tablet, film coated	O-Oral
3272	C22C24C23C21	Injectable, solution	Inf-Infusion
3273	C22C24C23C21	Injectable, solution	Inf-Infusion
3274	C22C24C23C21	Injectable, solution	Inf-Infusion
5788	C22C24C23C21	Injectable, solution	Inf-Infusion
5789	C22C24C23C21	Injectable, solution	Inf-Infusion
5790	C22C24C23C21	Injectable, solution	Inf-Infusion
6299	C22C24C23C21	Injectable, solution	Inf-SC-Infusion-Subcutanous
6631	C22C24C23C21	Injectable, solution	Inf-Infusion
6632	C22C24C23C21	Injectable, solution	Inf-Infusion
6909	C22C24C23C21	Injectable, solution	Inf-Infusion
7073	C22C24C23C21	Injectable, solution	Inf-Infusion
7074	C22C24C23C21	Injectable, solution	Inf-Infusion
7075	C22C24C23C21	Injectable, solution	Inf-Infusion
7076	C22C24C23C21	Injectable, solution	Inf-Infusion
7318	C22C24C23C21	Injectable, solution	Inf-Infusion
9184	C22C24C23C21	Injectable, solution	Inf-Infusion
9185	C22C24C23C21	Injectable, solution	Inf-Infusion
9186	C22C24C23C21	Injectable, solution	Inf-Infusion
9716	C22C24C23C21	Injectable, solution	SC-Subcutanous
9717	C22C24C23C21	Injectable, solution	SC-Subcutanous
9718	C22C24C23C21	Injectable, solution	SC-Subcutanous
10062	C22C24C23C21	Injectable, solution	Inf-Infusion
10063	C22C24C23C21	Injectable, solution	Inf-Infusion
10064	C22C24C23C21	Injectable, solution	Inf-Infusion
10065	C22C24C23C21	Injectable, solution	Inf-Infusion
10476	C22C24C23C21	Injectable, solution	SC-Subcutanous
10477	C22C24C23C21	Injectable, solution	SC-Subcutanous
10478	C22C24C23C21	Injectable, solution	SC-Subcutanous
10479	C22C24C23C21	Injectable, solution	SC-Subcutanous
4029	C22C24C23C21	Injectable, solution	IV-IM-Intravenous-Intramuscular
6723	C22C24C23C21	Injectable, powder, for solution CHOOSE with diluent	IM-Intramuscular
6865	C22C24C23C21	Injectable, solution	IM-Intramuscular
7283	C22C24C23C21	Injectable, solution	IM-Intramuscular
8982	C22C24C23C21	Injectable, solution	IM-Intramuscular
9031	C22C24C23C21	Injectable, solution	IM-Intramuscular
9032	C22C24C23C21	Injectable, solution	IM-Intramuscular
9302	C22C24C23C21	Injectable, solution	IM-Intramuscular
9303	C22C24C23C21	Injectable, solution	IM-Intramuscular
6584	C22C24C23C21	Injectable, solution	IM-Intramuscular
9109	C221C24	Injectable, lyophilised / freeze-dried / dry powder, for solution CHOOSE with diluent	IM-Intramuscular
6451	C22C24C23C21	Injectable, suspension	IM-Intramuscular
8848	C22C24C23C21	Injectable, solution	IM-SC-Intramuscular-Subcutanous
6002	C22C24C23C21	Injectable, suspension	IM-Intramuscular
10310	C22C24C23C21	Injectable, suspension	IM-Intramuscular
10886	C22C24C23C21	Injectable, suspension	IM-Intramuscular
10497	C22C24C23C21	Injectable, solution	IM-SC-Intramuscular-Subcutanous
10950	C22C24C23C21	Injectable, suspension	IM-Intramuscular
30	C22C24C23C21	Injectable, suspension	IM-Intramuscular
1271	S1S2S7	Capsule	O-Oral
6466	S1S2S7	Capsule	O-Oral
6467	S1S2S7	Capsule	O-Oral
9809	C22C24C23C21	Injectable, suspension	IM-SC-Intramuscular-Subcutanous
10277	C22C24C23C21	Injectable, suspension	IM-SC-Intramuscular-Subcutanous
3188	C22C24C23C21	Injectable, suspension	IM-SC-Intramuscular-Subcutanous
32	C22C24C23C21	Injectable, suspension	IM-Intramuscular
3928	C22C24C23C21	Injectable, suspension	IM-Intramuscular
8452	C22C24C23C21	Injectable, suspension	IM-Intramuscular
8453	C22C24C23C21	Injectable, suspension	IM-Intramuscular
10584	C22C24C23C21	Injectable, suspension	IM-Intramuscular
28	C22C24C23C21	Injectable, suspension	IM-Intramuscular
33	C22C24C23C21	Injectable, suspension	IM-Intramuscular
5673	C22C24C23C21	Injectable, suspension	IM-Intramuscular
9073	C22C24C23C21	Injectable, suspension	IM-Intramuscular
10496	C22C24C23C21	Injectable, suspension	IM-Intramuscular
11056	C22C24C23C21	Injectable, solution	Inf-Infusion
3951	C221C24	Injectable, lyophilised / freeze-dried / dry powder, for solution CHOOSE with diluent	IM-SC-Intramuscular-Subcutanous
8455	C221C24	Injectable, lyophilised / freeze-dried / dry powder, for solution CHOOSE with diluent	SC-Subcutanous
10164	C22C24C23C21	Injectable, solution	SC-Subcutanous
8093	C221C24	Injectable, lyophilised / freeze-dried / dry powder, for solution	SC-Subcutanous
9004	C22C24C23C21	Injectable, suspension	IM-Intramuscular
5950	S3S5L8	Suspension	O-Oral
6634	S3S5L8	Suspension	O-Oral
10899	S3S5L8	Suspension	O-Oral
31	C221C24	Injectable, lyophilised / freeze-dried / dry powder, for solution CHOOSE with diluent	SC-Subcutanous
8947	C222C24	Injectable, lyophilised / freeze-dried / dry powder CHOOSE with diluent	SC-Subcutanous
8737	C22C24C23C21	Injectable, suspension	IM-Intramuscular
5134	L1	Drops, suspension	O-Oral
8569	S1S2S7	Tablet	O-Oral
5733	C22C24C23C21	Injectable, suspension	IM-Intramuscular
34	C222C24	Injectable, lyophilised / freeze-dried / dry powder CHOOSE with suspension	IM-Intramuscular
10498	C222C24	Injectable, lyophilised / freeze-dried / dry powder CHOOSE with suspension	IM-Intramuscular
5394	C22C24C23C21	Injectable, suspension	IM-Intramuscular
8675	C22C24C23C21	Injectable, suspension	IM-Intramuscular
8454	C22C24C23C21	Injectable, suspension	IM-Intramuscular
513	C22C24C23C21	Injectable, powder, for solution	Inf-Infusion
2469	C221C24	Injectable, lyophilised / freeze-dried / dry powder, for solution CHOOSE with diluent	Inf-Infusion
515	C22C24C23C21	Injectable, powder, for solution	Inf-Infusion
516	C22C24C23C21	Injectable, powder, for solution	Inf-Infusion
7587	C22C24C23C21	Injectable powder, concentrate, for solution	Inf-Infusion
8942	C22C24C23C21	Injectable powder, concentrate, for solution	Inf-Infusion
8943	C22C24C23C21	Injectable powder, concentrate, for solution	Inf-Infusion
9103	C22C24C23C21	Injectable powder, concentrate, for solution	Inf-Infusion
9104	C22C24C23C21	Injectable powder, concentrate, for solution	Inf-Infusion
9333	C22C24C23C21	Injectable powder, concentrate, for solution	Inf-Infusion
10283	C221C24	Injectable, lyophilised / freeze-dried / dry powder, for solution	IV-ICav-IVes-Intravenous-Intracavitary-Intravesical
10785	C22C24C23C21	Injectable powder, concentrate, for solution	Inf-Infusion
10786	C22C24C23C21	Injectable powder, concentrate, for solution	Inf-Infusion
8713	S1S2S7	Capsule	O-Oral
8714	S1S2S7	Capsule	O-Oral
8715	S1S2S7	Capsule	O-Oral
9053	S1S2S7	Capsule, hard	O-Oral
9054	S1S2S7	Capsule, hard	O-Oral
9055	S1S2S7	Capsule, hard	O-Oral
9056	S1S2S7	Capsule, hard	O-Oral
9583	S1S2S7	Capsule	O-Oral
10262	S1S2S7	Capsule	O-Oral
10263	S1S2S7	Capsule	O-Oral
7579	C221C24	Injectable, lyophilised / freeze-dried / dry powder, for solution	Inf-Infusion
7865	C22C24C23C21	Injectable, powder, for solution	Inf-IV-Infusion-Intravenous
7866	C22C24C23C21	Injectable, powder, for solution	Inf-Infusion
7867	C22C24C23C21	Injectable, powder, for solution	Inf-Infusion
6206	C22C24C23C21	Injectable, solution	P-Parenteral
9765	C22C24C23C21	Injectable, solution	Inf-IM-IArte-Ith-Infusion-Intramuscular-Intraarterial-Intrathecal
4083	C22C24C23C21	Injectable powder, concentrate, for solution	Inf-Infusion
5513	C22C24C23C21	Injectable powder, concentrate, for solution	Inf-Infusion
7643	C221C24	Injectable, lyophilised / freeze-dried / dry powder, for solution	Inf-Infusion
9444	C22C24C23C21	Injectable powder, concentrate, for solution	Inf-Infusion
10494	C22C24C23C21	Injectable powder, concentrate, for solution	Inf-Infusion
10495	C22C24C23C21	Injectable powder, concentrate, for solution	Inf-Infusion
10989	C22C24C23C21	Injectable, concentrate, for solution	Inf-Infusion
10990	C22C24C23C21	Injectable, concentrate, for solution	Inf-Infusion
10995	C22C24C23C21	Injectable, powder, for solution	Inf-Infusion
11007	C22C24C23C21	Injectable powder, concentrate, for solution	Inf-Infusion
11009	C22C24C23C21	Injectable, solution	Inf-Infusion
7978	C22C24C23C21	Injectable, solution	Inf-Infusion
6962	S1S2S7	Tablet	O-Oral
6562	C22C24C23C21	Injectable, solution	Inf-SC-Infusion-Subcutanous
7068	C22C24C23C21	Injectable, solution	Inf-SC-Infusion-Subcutanous
9538	S1S2S7	Tablet	O-Oral
9539	S1S2S7	Tablet	O-Oral
9540	S1S2S7	Tablet	O-Oral
10977	S1S2S7	Tablet	O-Oral
5679	C22C24C23C21	Injectable, solution	Inf-IV-Infusion-Intravenous
11012	C22C24C23C21	Injectable, solution	Inf-IV-Infusion-Intravenous
7266	C22C24C23C21	Injectable, concentrate, for solution	Inf-Infusion
3358	C22C24C23C21	Injectable, solution	Inf-IV-SC-ITh-Infusion-Intravenous-Subcutanous-Intrathecal
5327	C22C24C23C21	Injectable, solution	Inf-IV-SC-ITh-Infusion-Intravenous-Subcutanous-Intrathecal
8733	C22C24C23C21	Injectable, solution	Inf-IV-Infusion-Intravenous
8814	D1	Cream	T-Topical
5091	C221C24	Injectable, lyophilised / freeze-dried / dry powder, for solution	Inf-Infusion
5092	C221C24	Injectable, lyophilised / freeze-dried / dry powder, for solution	Inf-Infusion
5680	C22C24C23C21	Injectable, concentrate, for solution	Inf-Infusion
5681	C22C24C23C21	Injectable, concentrate, for solution	Inf-Infusion
5779	C22C24C23C21	Injectable, powder, for solution	Inf-Infusion
5798	C22C24C23C21	Injectable, powder, for solution	Inf-Infusion
5906	C22C24C23C21	Injectable, powder, for solution	Inf-Infusion
5907	C22C24C23C21	Injectable, powder, for solution	Inf-Infusion
6970	C22C24C23C21	Injectable, powder, for solution CHOOSE with diluent	Inf-Infusion
6971	C22C24C23C21	Injectable, powder, for solution	Inf-Infusion
7050	C22C24C23C21	Injectable, powder, for solution	Inf-Infusion
7051	C22C24C23C21	Injectable, powder, for solution	Inf-Infusion
7280	C221C24	Injectable, lyophilised / freeze-dried / dry powder, for solution	Inf-Infusion
7281	C221C24	Injectable, lyophilised / freeze-dried / dry powder, for solution	Inf-Infusion
7443	C22C24C23C21	Injectable, concentrate, for solution	Inf-Infusion
7444	C22C24C23C21	Injectable, concentrate, for solution	Inf-Infusion
9211	C221C24	Injectable, lyophilised / freeze-dried / dry powder, for solution	Inf-Infusion
10955	C221C24	Injectable, lyophilised / freeze-dried / dry powder, for solution	Inf-Infusion
10974	C221C24	Injectable, lyophilised / freeze-dried / dry powder, for solution	Inf-Infusion
11010	C22C24C23C21	Injectable, powder, for solution	Inf-Infusion
11011	C22C24C23C21	Injectable, powder, for solution	Inf-Infusion
5766	S1S2S7	Tablet, film coated	O-Oral
6393	S1S2S7	Tablet, film coated	O-Oral
7146	S1S2S7	Tablet	O-Oral
8016	S1S2S7	Tablet, film coated	O-Oral
8479	S1S2S7	Tablet, film coated	O-Oral
9326	S1S2S7	Tablet, coated	O-Oral
10154	C221C24	Injectable, lyophilised / freeze-dried / dry powder, for solution	IV-SC-Intravenous-Subcutanous
10167	C221C24	Injectable, lyophilised / freeze-dried / dry powder, for solution	IV-SC-Intravenous-Subcutanous
10683	C22C24C23C21	Injectable, powder, for solution	IV-SC-Intravenous-Subcutanous
10920	C221C24	Injectable, lyophilised / freeze-dried / dry powder, for solution	SC-Subcutanous
6497	C221C24	Injectable, lyophilised / freeze-dried / dry powder, for solution	Inf-Infusion
9051	S1S2S7	Tablet, film coated	O-Oral
9052	S1S2S7	Tablet, film coated	O-Oral
7452	C22C24C23C21	Injectable, solution	Inf-Infusion
2803	C22C24C23C21	Injectable, solution	Inf-Infusion
2805	S1S2S7	Capsule, soft / liquid gel / liquid filled / soft gelatin	O-Oral
2813	S1S2S7	Capsule, soft / liquid gel / liquid filled / soft gelatin	O-Oral
5152	C22C24C23C21	Injectable, concentrate, for solution	Inf-Infusion
5153	C22C24C23C21	Injectable, concentrate, for solution	Inf-Infusion
9212	C22C24C23C21	Injectable, solution	Inf-IV-Infusion-Intravenous
6161	C22C24C23C21	Injectable, concentrate, for solution	Inf-Infusion
6162	C22C24C23C21	Injectable, concentrate, for solution	Inf-Infusion
2511	C22C24C23C21	Injectable, concentrate, for solution	Inf-Infusion
6779	C22C24C23C21	Injectable, concentrate, for solution	Inf-Infusion
955	C22C24C23C21	Injectable, concentrate, for solution	Inf-Infusion
956	C22C24C23C21	Injectable, concentrate, for solution	Inf-Infusion
3577	C22C24C23C21	Injectable, concentrate, for solution	Inf-Infusion
3578	C22C24C23C21	Injectable, concentrate, for solution	Inf-Infusion
5066	C22C24C23C21	Injectable, powder, for solution CHOOSE with diluent	Inf-Infusion
5326	C22C24C23C21	Injectable, concentrate, for solution	Inf-Infusion
6650	C22C24C23C21	Injectable, concentrated powder, for solution	Inf-Infusion
6651	C22C24C23C21	Injectable, powder, for solution CHOOSE with diluent	Inf-Infusion
6652	C22C24C23C21	Injectable, powder, for solution CHOOSE with diluent	Inf-Infusion
6983	C22C24C23C21	Injectable, powder, for solution CHOOSE with diluent	Inf-Infusion
6984	C22C24C23C21	Injectable, powder, for solution CHOOSE with diluent	Inf-Infusion
6985	C22C24C23C21	Injectable, powder, for solution CHOOSE with diluent	Inf-Infusion
7367	C22C24C23C21	Injectable, concentrate, for solution	Inf-Infusion
7368	C22C24C23C21	Injectable, concentrate, for solution	Inf-Infusion
7369	C22C24C23C21	Injectable, concentrate, for solution	Inf-Infusion
7715	C22C24C23C21	Injectable, concentrate, for solution	Inf-Infusion
7716	C22C24C23C21	Injectable, concentrate, for solution	Inf-Infusion
7717	C22C24C23C21	Injectable, concentrate, for solution	Inf-Infusion
10166	C22C24C23C21	Injectable, powder, for solution	Inf-Infusion
10655	C22C24C23C21	Injectable, concentrate, for solution	Inf-Infusion
10656	C22C24C23C21	Injectable, concentrate, for solution	Inf-Infusion
10657	C22C24C23C21	Injectable, concentrate, for solution	Inf-Infusion
10959	C22C24C23C21	Injectable, concentrate, for solution	Inf-Infusion
10960	C22C24C23C21	Injectable, concentrate, for solution	Inf-Infusion
11001	C22C24C23C21	Injectable, powder, for suspension	Inf-Infusion
1731	C22C24C23C21	Injectable, concentrate, for solution	Inf-Infusion
1779	C22C24C23C21	Injectable, concentrate, for solution	Inf-Infusion
1780	C22C24C23C21	Injectable, concentrate, for solution	Inf-Infusion
3576	C22C24C23C21	Injectable, concentrate, for solution	Inf-Infusion
5866	C22C24C23C21	Injectable, solution	Inf-Infusion
5867	C22C24C23C21	Injectable, solution	Inf-Infusion
6411	C22C24C23C21	Injectable, concentrate, for solution	Inf-Infusion
6412	C22C24C23C21	Injectable, concentrate, for solution	Inf-Infusion
6413	C22C24C23C21	Injectable, concentrate, for solution	Inf-Infusion
7097	C22C24C23C21	Injectable, concentrate, for solution	Inf-Infusion
7098	C22C24C23C21	Injectable, concentrate, for solution	Inf-Infusion
7099	C22C24C23C21	Injectable, concentrate, for solution	Inf-Infusion
8734	C22C24C23C21	Injectable, concentrate, for solution	Inf-Infusion
8735	C22C24C23C21	Injectable, concentrate, for solution	Inf-Infusion
8804	C22C24C23C21	Injectable, solution	Inf-Infusion
8834	C22C24C23C21	Injectable, solution	Inf-Infusion
8835	C22C24C23C21	Injectable, solution	Inf-Infusion
8701	C222C24	Injectable, lyophilised / freeze-dried / dry powder CHOOSE with diluent	Inf-Infusion
10672	C22C24C23C21	Injectable, concentrate, for solution	Inf-Infusion
8862	C221C24	Injectable, lyophilised / freeze-dried / dry powder, for solution	Inf-Infusion
1732	C22C24C23C21	Injectable, concentrate, for solution	Inf-Infusion
5193	C22C24C23C21	Injectable, solution	Inf-Infusion
6463	C22C24C23C21	Injectable, concentrate, for solution	Inf-Infusion
6464	C22C24C23C21	Injectable, concentrate, for solution	Inf-Infusion
6906	C22C24C23C21	Injectable, concentrate, for solution	Inf-Infusion
6907	C22C24C23C21	Injectable, concentrate, for solution	Inf-Infusion
7554	C22C24C23C21	Injectable, concentrate, for solution	Inf-Infusion
9209	C22C24C23C21	Injectable, concentrate, for solution	Inf-Infusion
9671	C22C24C23C21	Injectable, concentrate, for solution	Inf-Infusion
9672	C22C24C23C21	Injectable, concentrate, for solution	Inf-Infusion
10216	C22C24C23C21	Injectable, solution	Inf-Infusion
10217	C22C24C23C21	Injectable, solution	Inf-Infusion
10654	C22C24C23C21	Injectable, solution	Inf-Infusion
5956	C22C24C23C21	Injectable, powder, for solution	Inf-Infusion
10715	C22C24C23C21	Injectable, powder, for solution	Inf-Infusion
2479	C22C24C23C21	Injectable, solution	Inf-IV-Infusion-Intravenous
2480	C22C24C23C21	Injectable, solution	Inf-IV-Infusion-Intravenous
6568	C22C24C23C21	Injectable, concentrate, for solution	Inf-Infusion
7052	C22C24C23C21	Injectable, powder, for solution	Inf-Infusion
7053	C22C24C23C21	Injectable, powder, for solution	Inf-Infusion
7365	C22C24C23C21	Injectable, solution	Inf-Infusion
7366	C22C24C23C21	Injectable, solution	Inf-Infusion
7726	C22C24C23C21	Injectable, solution	Inf-Infusion
10684	C22C24C23C21	Injectable, solution	Inf-Infusion
10685	C22C24C23C21	Injectable, solution	Inf-Infusion
11020	C22C24C23C21	Injectable, concentrate, for solution	Inf-Infusion
10996	C22C24C23C21	Injectable, powder, for solution	Inf-Infusion
2497	C22C24C23C21	Injectable, solution	Inf-IV-IVes-Infusion-Intravenous-Intravesical
2498	C22C24C23C21	Injectable, solution	Inf-IV-IVes-Infusion-Intravenous-Intravesical
6426	C22C24C23C21	Injectable, solution	Inf-IV-IVes-Infusion-Intravenous-Intravesical
6618	C22C24C23C21	Injectable, solution	Inf-IV-IVes-Infusion-Intravenous-Intravesical
6653	C22C24C23C21	Injectable, solution	Inf-IV-Infusion-Intravenous
6654	C22C24C23C21	Injectable, solution	Inf-IV-Infusion-Intravenous
1290	C221C24	Injectable, lyophilised / freeze-dried / dry powder, for solution	Inf-Infusion
3952	C22C24C23C21	Injectable, concentrate, for solution	Inf-Infusion
2462	C221C24	Injectable, lyophilised / freeze-dried / dry powder, for solution CHOOSE with stabilizer	IV-IM-SC-Intravenous-Intamuscular-Subcutanous
7551	C22C24C23C21	Injectable, powder, for solution	IV-IM-SC-Intravenous-Intamuscular-Subcutanous
4041	S1S2S7	Tablet, film coated	O-Oral
5754	S1S2S7	Capsule	O-Oral
6976	S1S2S7	Capsule	O-Oral
7294	S1S2S7	Capsule, hard	O-Oral
7296	S1S2S7	Capsule, hard	O-Oral
7308	S1S2S7	Tablet, film coated	O-Oral
7396	S1S2S7	Tablet, film coated	O-Oral
7397	S1S2S7	Tablet, film coated	O-Oral
7491	S1S2S7	Tablet, film coated	O-Oral
7884	S1S2S7	Tablet	O-Oral
8210	S1S2S7	Tablet, film coated	O-Oral
10951	S1S2S7	Tablet, coated	O-Oral
10952	S1S2S7	Tablet, coated	O-Oral
10956	S1S2S7	Tablet, film coated	O-Oral
10957	S1S2S7	Tablet, film coated	O-Oral
10958	S1S2S7	Tablet, film coated	O-Oral
4017	S1S2S7	Tablet	O-Oral
4018	S1S2S7	Tablet	O-Oral
4019	S1S2S7	Tablet	O-Oral
10759	S1S2S7	Tablet, film coated	O-Oral
10760	S1S2S7	Tablet, film coated	O-Oral
10761	S1S2S7	Tablet, film coated	O-Oral
10961	S1S2S7	Tablet, film coated	O-Oral
10962	S1S2S7	Tablet, film coated	O-Oral
10963	S1S2S7	Tablet, film coated	O-Oral
10964	S1S2S7	Tablet, film coated	O-Oral
10965	S1S2S7	Tablet, film coated	O-Oral
11004	S1S2S7	Tablet, film coated	O-Oral
11005	S1S2S7	Tablet, film coated	O-Oral
11006	S1S2S7	Tablet, film coated	O-Oral
5120	S1S2S7	Capsule	O-Oral
6207	S1S2S7	Capsule	O-Oral
9910	S1S2S7	Tablet, film coated	O-Oral
9911	S1S2S7	Tablet, film coated	O-Oral
9912	S1S2S7	Tablet, film coated	O-Oral
9771	S1S2S7	Tablet, film coated	O-Oral
10165	S1S2S7	Tablet, film coated	O-Oral
