Code	Parent	Route CLEAN	Parenteral
9614	O-Oral	O-Oral	
9615	O-Oral	O-Oral	
9616	Parentaral	SC-Subcutanous	Parentaral
9617	Parentaral	SC-Subcutanous	Parentaral
9618	Parentaral	SC-Subcutanous	Parentaral
9619	Oph-Ophtalmic	Oph-Ophtalmic	
9621	Oph-Ophtalmic	Oph-Ophtalmic	
9622	Parentaral	P-Parenteral	Parentaral
9623	Parentaral	P-Parenteral	Parentaral
9624	O-Oral	O-Oral	
9625	Parentaral	Inf-IV-Infusion-Intravenous	Parentaral
9626	O-Oral	O-Oral	
9627	O-Oral	O-Oral	
9628	O-Oral	O-Oral	
9629	O-Oral	O-Oral	
9630	O-Oral	O-Oral	
9631	O-Oral	O-Oral	
9632	Parentaral	Inf-IM-Infusion-Intramuscular	Parentaral
9633	Parentaral	Inf-IM-Infusion-Intramuscular	Parentaral
9634	Parentaral	Inf-Infusion	Parentaral
9635	Parentaral	Inf-Infusion	Parentaral
9638	T-Topical	T-Topical	
9639	O-Oral	O-Oral	
9640	O-Oral	O-Oral	
9641	O-Oral	O-Oral	
9644	Parentaral	Inf-Inh-Infusion-Inhalation	Parentaral
9645	O-Oral	O-Oral	
9646	O-Oral	O-Oral	
9648	O-Oral	O-Oral	
9649	O-Oral	O-Oral	
9650	O-Oral	O-Oral	
9651	O-Oral	O-Oral	
9652	O-Oral	O-Oral	
9653	O-Oral	O-Oral	
9654	O-Oral	O-Oral	
9655	O-Oral	O-Oral	
9656	Parentaral	Inf-Infusion	Parentaral
9657	O-Oral	O-Oral	
9658	Oph-Ophtalmic	Oph-Ophtalmic	
9659	O-Oral	O-Oral	
9660	Oph-Ophtalmic	Oph-Ophtalmic	
9661	Oph-Ophtalmic	Oph-Ophtalmic	
9662	Oph-Ophtalmic	Oph-Ophtalmic	
9663	O-Oral	O-Oral	
9664	O-Oral	O-Oral	
9666	O-Oral	O-Oral	
9667	InhRes-Inhalation or respiratory	InhRes-Inhalation or respiratory	
9668	InhRes-Inhalation or respiratory	InhRes-Inhalation or respiratory	
9669	Parentaral	Inf-Infusion	Parentaral
9671	Parentaral	Inf-Infusion	Parentaral
9672	Parentaral	Inf-Infusion	Parentaral
9673	O-Oral	O-Oral	
9674	O-Oral	O-Oral	
9675	O-Oral	O-Oral	
9676	O-Oral	O-Oral	
9677	Oph-Ophtalmic	Oph-Ophtalmic	
9678	O-Oral	O-Oral	
9679	O-Oral	O-Oral	
9682	O-Oral	O-Oral	
9683	O-Oral	O-Oral	
9684	O-Oral	O-Oral	
9685	Parentaral	IV-IM-Intravenous-Intramuscular	Parentaral
9686	T-Topical	T-Topical	
9687	T-Topical	T-Topical	
9688	Parentaral	Inf-Infusion	Parentaral
9689	IO-Intraoral	IO-Intraoral	
9690	O-Oral	O-Oral	
9691	Parentaral	Inf-IV-IM-Infusion-Intravenous-Intramuscular	Parentaral
9692	O-Oral	O-Oral	
9693	Parentaral	IV-IM-Intravenous-Intramuscular	Parentaral
9694	Parentaral	IV-IM-Intravenous-Intramuscular	Parentaral
9695	Parentaral	P-Parenteral	Parentaral
9696	Parentaral	IM-Intramuscular	Parentaral
9697	Parentaral	IM-Intramuscular	Parentaral
9698	O-Oral	O-Oral	
9699	O-Oral	O-Oral	
9700	O-Oral	O-Oral	
9701	N-Nasal	N-Nasal	
9702	Res-Respiratory	Res-Respiratory	
9703	O-Oral	O-Oral	
9704	O-Oral	O-Oral	
9705	O-Oral	O-Oral	
9706	O-Oral	O-Oral	
9707	O-Oral	O-Oral	
9708	Parentaral	Inf-Infusion	Parentaral
9709	Parentaral	Inf-Infusion	Parentaral
9710	Parentaral	Inf-Infusion	Parentaral
9711	Parentaral	Inf-Infusion	Parentaral
9712	Parentaral	Inf-Infusion	Parentaral
9713	Parentaral	Inf-Infusion	Parentaral
9714	Parentaral	Inf-Infusion	Parentaral
9715	Parentaral	Inf-Infusion	Parentaral
9716	Parentaral	SC-Subcutanous	Parentaral
9717	Parentaral	SC-Subcutanous	Parentaral
9718	Parentaral	SC-Subcutanous	Parentaral
9723	Oph-Ophtalmic	Oph-Ophtalmic	
9724	Oph-Ophtalmic	Oph-Ophtalmic	
9725	Oph-Ophtalmic	Oph-Ophtalmic	
9726	Oph-Ophtalmic	Oph-Ophtalmic	
9727	O-Oral	O-Oral	
9728	O-Oral	O-Oral	
9729	Parentaral	Inf-IV-IM-Infusion-Intravenous-Intramuscular	Parentaral
9730	Parentaral	Inf-Infusion	Parentaral
9731	Parentaral	SC-Subcutanous	Parentaral
9732	O-Oral	O-Oral	
9733	Parentaral	IV-IM-Intravenous-Intramuscular	Parentaral
9734	O-Oral	O-Oral	
9735	O-Oral	O-Oral	
9738	O-Oral	O-Oral	
9739	O-Oral	O-Oral	
9740	O-Oral	O-Oral	
9741	O-Oral	O-Oral	
9742	O-Oral	O-Oral	
9743	O-Oral	O-Oral	
9744	O-Oral	O-Oral	
9745	O-Oral	O-Oral	
9746	O-Oral	O-Oral	
9747	O-Oral	O-Oral	
9748	Parentaral	SC-Subcutanous	Parentaral
9749	Parentaral	SC-Subcutanous	Parentaral
9751	O-Oral	O-Oral	
9752	O-Oral	O-Oral	
9753	O-Oral	O-Oral	
9754	O-Oral	O-Oral	
9755	Parentaral	SC-Subcutanous	Parentaral
9756	Parentaral	SC-Subcutanous	Parentaral
9757	Parentaral	SC-Subcutanous	Parentaral
9758	O-Oral	O-Oral	
9759	O-Oral	O-Oral	
9760	O-Oral	O-Oral	
9761	O-Oral	O-Oral	
9762	IV-Intravenous	IV-Intravenous	
9763	IV-Intravenous	IV-Intravenous	
9764	IVit-Intravitreal	IVit-Intravitreal	
9765	Parentaral	Inf-IM-IArte-Ith-Infusion-Intramuscular-Intraarterial-Intrathecal	Parentaral
9766	Parentaral	Inf-IV-Infusion-Intravenous	Parentaral
9767	O-Oral	O-Oral	
9768	O-Oral	O-Oral	
9769	O-Oral	O-Oral	
9770	Oph-Ophtalmic	Oph-Ophtalmic	
9771	O-Oral	O-Oral	
9772	Parentaral	Inf-Infusion	Parentaral
9773	Parentaral	Inf-Infusion	Parentaral
9774	Parentaral	Inf-Infusion	Parentaral
9775	Parentaral	Inf-Infusion	Parentaral
9776	T-Topical	T-Topical	
9777	Parentaral	Inf-Infusion	Parentaral
9778	Parentaral	Inf-Infusion	Parentaral
9779	Parentaral	Inf-Infusion	Parentaral
9780	Parentaral	Inf-Infusion	Parentaral
9781	R-Rectal	R-Rectal	
9782	O-Oral	O-Oral	
9783	O-Oral	O-Oral	
9784	Parentaral	Inf-Infusion	Parentaral
9785	Parentaral	Inf-Infusion	Parentaral
9786	Parentaral	Inf-Infusion	Parentaral
9787	Parentaral	Inf-Infusion	Parentaral
9788	Parentaral	Inf-Infusion	Parentaral
9789	Parentaral	Inf-Infusion	Parentaral
9790	Parentaral	Inf-Infusion	Parentaral
9791	Parentaral	Inf-Infusion	Parentaral
9792	Parentaral	Inf-Infusion	Parentaral
9793	Parentaral	Inf-Infusion	Parentaral
9794	O-Oral	O-Oral	
9795	O-Oral	O-Oral	
9796	O-Oral	O-Oral	
9797	Oph-Ophtalmic	Oph-Ophtalmic	
9798	O-Oral	O-Oral	
9799	O-Oral	O-Oral	
9800	O-Oral	O-Oral	
9801	O-Oral	O-Oral	
9802	O-Oral	O-Oral	
9803	O-Oral	O-Oral	
9804	O-Oral	O-Oral	
9805	O-Oral	O-Oral	
9806	O-Oral	O-Oral	
9807	O-Oral	O-Oral	
9808	O-Oral	O-Oral	
9809	Parentaral	IM-SC-Intramuscular-Subcutanous	Parentaral
9810	O-Oral	O-Oral	
9811	O-Oral	O-Oral	
9812	O-Oral	O-Oral	
9813	O-Oral	O-Oral	
9814	O-Oral	O-Oral	
9815	O-Oral	O-Oral	
9816	O-Oral	O-Oral	
9817	O-Oral	O-Oral	
9818	Parentaral	Inf-Infusion	Parentaral
9819	O-Oral	O-Oral	
9820	Oph-Ophtalmic	Oph-Ophtalmic	
9821	O-Oral	O-Oral	
9822	O-Oral	O-Oral	
9823	O-Oral	O-Oral	
9825	Parentaral	SC-Subcutanous	Parentaral
9826	O-Oral	O-Oral	
9827	O-Oral	O-Oral	
9828	Parentaral	SC-Subcutanous	Parentaral
9829	Oph-Ophtalmic	Oph-Ophtalmic	
9830	Parentaral	IV-SC-Intravenous-Subcutanous	Parentaral
9831	O-Oral	O-Oral	
9832	O-Oral	O-Oral	
9833	Parentaral	SC-Subcutanous	Parentaral
9834	Parentaral	Injectable route (except IV route)	Parentaral
9835	Parentaral	Injectable route (except IV route)	Parentaral
9836	IV-Intravenous	IV-Intravenous	
9837	Parentaral	SC-Subcutanous	Parentaral
9839	TD-Transdermal	TD-Transdermal	
9841	TD-Transdermal	TD-Transdermal	
9842	Res-Respiratory	Res-Respiratory	
9843	T-Topical	T-Topical	
9845	O-Oral	O-Oral	
9846	O-Oral	O-Oral	
9847	O-Oral	O-Oral	
9848	O-Oral	O-Oral	
9849	O-Oral	O-Oral	
9850	O-Oral	O-Oral	
9851	Parentaral and Non-parentaral	O-IV-IM-Oral-Intravenous-Intramuscular	Parentaral and Non-parentaral
9852	Parentaral	Inf-IV-IM-Infusion-Intravenous-Intramuscular	Parentaral
9853	O-Oral	O-Oral	
9854	O-Oral	O-Oral	
9855	O-Oral	O-Oral	
9856	T-Topical	T-Topical	
9857	O-Oral	O-Oral	
9858	O-Oral	O-Oral	
9859	Parentaral	Inf-Infusion	Parentaral
9860	O-Oral	O-Oral	
9861	PTon-Peritoneal Dialysis	PTon-Peritoneal Dialysis	
9862	PTon-Peritoneal Dialysis	PTon-Peritoneal Dialysis	
9863	PTon-Peritoneal Dialysis	PTon-Peritoneal Dialysis	
9864	PTon-Peritoneal Dialysis	PTon-Peritoneal Dialysis	
9865	PTon-Peritoneal Dialysis	PTon-Peritoneal Dialysis	
9866	PTon-Peritoneal Dialysis	PTon-Peritoneal Dialysis	
9867	PTon-Peritoneal Dialysis	PTon-Peritoneal Dialysis	
9868	PTon-Peritoneal Dialysis	PTon-Peritoneal Dialysis	
9869	PTon-Peritoneal Dialysis	PTon-Peritoneal Dialysis	
9870	T-Topical	T-Topical	
9871	O-Oral	O-Oral	
9872	Parentaral	Inf-IV-IM-Infusion-Intravenous-Intramuscular	Parentaral
9873	O-Oral	O-Oral	
9874	O-Oral	O-Oral	
9875	O-Oral	O-Oral	
9876	O-Oral	O-Oral	
9877	T-Topical	T-Topical	
9878	T-Topical	T-Topical	
9879	O-Oral	O-Oral	
9880	Parentaral	P-Parenteral	Parentaral
9881	Parentaral	Inf-Infusion	Parentaral
9882	Parentaral	Inf-Infusion	Parentaral
9883	Parentaral	Inf-Infusion	Parentaral
9884	Parentaral	Inf-IV-IM-Infusion-Intravenous-Intramuscular	Parentaral
9885	Parentaral	Inf-IV-IM-Infusion-Intravenous-Intramuscular	Parentaral
9886	Parentaral	Inf-Infusion	Parentaral
9887	R-Rectal	R-Rectal	
9888	R-Rectal	R-Rectal	
9889	Parentaral	IM-Intramuscular	Parentaral
9890	O-Oral	O-Oral	
9891	O-Oral	O-Oral	
9892	Parentaral	Inf-Infusion	Parentaral
9893	Parentaral	Inf-Infusion	Parentaral
9894	Parentaral	Inf-Infusion	Parentaral
9895	Parentaral	Inf-Infusion	Parentaral
9896	Parentaral	Inf-Infusion	Parentaral
9897	Parentaral	Inf-Infusion	Parentaral
9898	O-Oral	O-Oral	
9899	O-Oral	O-Oral	
9900	O-Oral	O-Oral	
9901	Parentaral	Inf-IV-Infusion-Intravenous	Parentaral
9902	Parentaral	SC-Subcutanous	Parentaral
9903	Parentaral	SC-Subcutanous	Parentaral
9904	Parentaral	SC-Subcutanous	Parentaral
9905	Parentaral	SC-Subcutanous	Parentaral
9906	O-Oral	O-Oral	
9907	T-Topical	T-Topical	
9908	O-Oral	O-Oral	
9909	O-Oral	O-Oral	
9910	O-Oral	O-Oral	
9911	O-Oral	O-Oral	
9912	O-Oral	O-Oral	
9913	Parentaral	IM-Intramuscular	Parentaral
9914	O-Oral	O-Oral	
9915	O-Oral	O-Oral	
9916	Parentaral	Inf-Infusion	Parentaral
9917	Parentaral	Inf-Infusion	Parentaral
9918	Oph-Ophtalmic	Oph-Ophtalmic	
9919	T-Topical	T-Topical	
9920	Parentaral	SC-Subcutanous	Parentaral
9921	Parentaral	Inf-Infusion	Parentaral
9922	Parentaral	SC-Subcutanous	Parentaral
9923	O-Oral	O-Oral	
9924	Parentaral	Inf-Infusion	Parentaral
9925	O-Oral	O-Oral	
9926	O-Oral	O-Oral	
9927	O-Oral	O-Oral	
9928	O-Oral	O-Oral	
9929	Parentaral	Inf-IV-Infusion-Intravenous	Parentaral
9930	O-Oral	O-Oral	
9931	O-Oral	O-Oral	
9932	O-Oral	O-Oral	
9933	O-Oral	O-Oral	
9934	O-Oral	O-Oral	
9935	O-Oral	O-Oral	
9936	O-Oral	O-Oral	
9938	O-Oral	O-Oral	
9939	O-Oral	O-Oral	
9940	O-Oral	O-Oral	
9941	O-Oral	O-Oral	
9942	O-Oral	O-Oral	
9943	O-Oral	O-Oral	
9945	O-Oral	O-Oral	
9946	O-Oral	O-Oral	
9947	O-Oral	O-Oral	
9948	O-Oral	O-Oral	
9949	Parentaral	SC-Subcutanous	Parentaral
9950	Parentaral	SC-Subcutanous	Parentaral
9951	Parentaral	SC-Subcutanous	Parentaral
9952	Parentaral	SC-Subcutanous	Parentaral
9953	T-Topical	T-Topical	
9954	Parentaral	Inf-Infusion	Parentaral
9955	Parentaral	Inf-Infusion	Parentaral
9956	Parentaral	Inf-Infusion	Parentaral
9957	Parentaral	Inf-Infusion	Parentaral
9958	Parentaral	Inf-Infusion	Parentaral
9959	Parentaral	Inf-Infusion	Parentaral
9960	O-Oral	O-Oral	
9961	O-Oral	O-Oral	
9962	O-Oral	O-Oral	
9963	O-Oral	O-Oral	
9964	O-Oral	O-Oral	
9965	O-Oral	O-Oral	
9966	O-Oral	O-Oral	
9967	O-Oral	O-Oral	
9968	O-Oral	O-Oral	
9970	O-Oral	O-Oral	
9971	IV-Intravenous	IV-Intravenous	
9972	Parentaral	Inf-Infusion	Parentaral
9973	N-Nasal	N-Nasal	
9974	O-Oral	O-Oral	
9975	O-Oral	O-Oral	
9976	O-Oral	O-Oral	
9977	O-Oral	O-Oral	
9978	O-Oral	O-Oral	
9979	R-Rectal	R-Rectal	
9980	R-Rectal	R-Rectal	
9981	R-Rectal	R-Rectal	
9982	Parentaral	Inf-Infusion	Parentaral
9983	O-Oral	O-Oral	
9984	Parentaral	Inf-IV-Infusion-Intravenous	Parentaral
9985	Parentaral	Inf-Infusion	Parentaral
9987	Parentaral	IV-IM-Intravenous-Intramuscular	Parentaral
9988	Parentaral	IV-IM-Intravenous-Intramuscular	Parentaral
9989	O-Oral	O-Oral	
9990	O-Oral	O-Oral	
9991	O-Oral	O-Oral	
9992	O-Oral	O-Oral	
9993	O-Oral	O-Oral	
9994	O-Oral	O-Oral	
9996	Res-Respiratory	Res-Respiratory	
9997	Parentaral	Inf-Infusion	Parentaral
9998	Parentaral	Inf-Infusion	Parentaral
9999	Parentaral	Inf-Infusion	Parentaral
10001	N-Nasal	N-Nasal	
10002	N-Nasal	N-Nasal	
10004	T-Topical	T-Topical	
10005	T-Topical	T-Topical	
10006	O-Oral	O-Oral	
10007	O-Oral	O-Oral	
10008	IO-Intraoral	IO-Intraoral	
10009	O-Oral	O-Oral	
10010	O-Oral	O-Oral	
10011	O-Oral	O-Oral	
10012	O-Oral	O-Oral	
10013	O-Oral	O-Oral	
10014	Oph-Ophtalmic	Oph-Ophtalmic	
10015	O-Oral	O-Oral	
10016	IOc-Intraocular	IOc-Intraocular	
10018	O-Oral	O-Oral	
10019	Parentaral	Inf-Infusion	Parentaral
10020	O-Oral	O-Oral	
10021	Parentaral	Inf-Infusion	Parentaral
10022	Parentaral	Inf-Infusion	Parentaral
10023	Parentaral	Inf-Infusion	Parentaral
10024	O-Oral	O-Oral	
10025	O-Oral	O-Oral	
10026	O-Oral	O-Oral	
10027	Parentaral	Inf-IM-SC-Infusion-Intramuscular-Subcutaneous	Parentaral
10029	Parentaral	Inf-Infusion	Parentaral
10030	Parentaral	Inf-Infusion	Parentaral
10031	O-Oral	O-Oral	
10032	O-Oral	O-Oral	
10033	Parentaral	Inf-Infusion	Parentaral
10034	Parentaral	Inf-Infusion	Parentaral
10035	O-Oral	O-Oral	
10036	O-Oral	O-Oral	
10037	Parentaral	Inf-IV-Infusion-Intravenous	Parentaral
10038	O-Oral	O-Oral	
10039	O-Oral	O-Oral	
10040	R-Rectal	R-Rectal	
10041	Parentaral	SC-Subcutanous	Parentaral
10042	Parentaral	SC-Subcutanous	Parentaral
10043	Parentaral	SC-Subcutanous	Parentaral
10044	Parentaral	Inf-Infusion	Parentaral
10045	Parentaral	Inf-Infusion	Parentaral
10046	O-Oral	O-Oral	
10047	O-Oral	O-Oral	
10048	Parentaral	IM-Intramuscular	Parentaral
10055	O-Oral	O-Oral	
10056	T-Topical	T-Topical	
10057	O-Oral	O-Oral	
10058	O-Oral	O-Oral	
10059	Oph-Ophtalmic	Oph-Ophtalmic	
10060	O-Oral	O-Oral	
10061	Oph-Ophtalmic	Oph-Ophtalmic	
10062	Parentaral	Inf-Infusion	Parentaral
10063	Parentaral	Inf-Infusion	Parentaral
10064	Parentaral	Inf-Infusion	Parentaral
10065	Parentaral	Inf-Infusion	Parentaral
10067	N-Nasal	N-Nasal	
10068	N-Nasal	N-Nasal	
10069	N-Nasal	N-Nasal	
10070	O-Oral	O-Oral	
10071	Parentaral	Inf-Infusion	Parentaral
10073	O-Oral	O-Oral	
10074	O-Oral	O-Oral	
10075	Parentaral	IM-Intramuscular	Parentaral
10076	Parentaral	Inf-Infusion	Parentaral
10077	Parentaral	Inf-Infusion	Parentaral
10078	Parentaral	Inf-Infusion	Parentaral
10079	O-Oral	O-Oral	
10080	O-Oral	O-Oral	
10081	O-Oral	O-Oral	
10082	O-Oral	O-Oral	
10083	IV-Intravenous	IV-Intravenous	
10084	Parentaral	IM-Intramuscular	Parentaral
10085	Parentaral	SC-Subcutanous	Parentaral
10086	Parentaral	SC-Subcutanous	Parentaral
10087	Parentaral	SC-Subcutanous	Parentaral
10088	Parentaral	SC-Subcutanous	Parentaral
10089	Oph-Ophtalmic	Oph-Ophtalmic	
10090	TS-Topical,scalp	TS-Topical,scalp	
10091	O-Oral	O-Oral	
10092	O-Oral	O-Oral	
10093	T-Topical	T-Topical	
10094	O-Oral	O-Oral	
10095	O-Oral	O-Oral	
10096	Parentaral	Inf-Infusion	Parentaral
10097	Parentaral	Inf-IV-Infusion-Intravenous	Parentaral
10098	O-Oral	O-Oral	
10099	O-Oral	O-Oral	
10100	O-Oral	O-Oral	
10105	O-Oral	O-Oral	
10106	O-Oral	O-Oral	
10107	Res-Respiratory	Res-Respiratory	
10108	Parentaral	Inf-Infusion	Parentaral
10109	O-Oral	O-Oral	
10110	O-Oral	O-Oral	
10111	O-Oral	O-Oral	
10112	O-Oral	O-Oral	
10113	O-Oral	O-Oral	
10114	Parentaral	Inf-Infusion	Parentaral
10115	InhRes-Inhalation or respiratory	InhRes-Inhalation or respiratory	
10116	Parentaral	Inf-Infusion	Parentaral
10117	O-Oral	O-Oral	
10118	O-Oral	O-Oral	
10119	O-Oral	O-Oral	
10120	T-Topical	T-Topical	
10122	T-Topical	T-Topical	
10123	N-Nasal	N-Nasal	
10124	O-Oral	O-Oral	
10125	O-Oral	O-Oral	
10126	O-Oral	O-Oral	
10127	O-Oral	O-Oral	
10128	Parentaral	Inf-Infusion	Parentaral
10129	Parentaral	Inf-Infusion	Parentaral
10130	Parentaral	Inf-Infusion	Parentaral
10131	Parentaral	Inf-Infusion	Parentaral
10132	O-Oral	O-Oral	
10133	O-Oral	O-Oral	
10134	O-Oral	O-Oral	
10135	O-Oral	O-Oral	
10136	T-Topical	T-Topical	
10137	Parentaral	Inf-Inh-Infusion-Inhalation	Parentaral
10138	O-Oral	O-Oral	
10139	O-Oral	O-Oral	
10140	O-Oral	O-Oral	
10141	O-Oral	O-Oral	
10142	O-Oral	O-Oral	
10143	O-Oral	O-Oral	
10144	Parentaral	SC-Subcutanous	Parentaral
10145	InhRes-Inhalation or respiratory	InhRes-Inhalation or respiratory	
10146	O-Oral	O-Oral	
10147	O-Oral	O-Oral	
10148	O-Oral	O-Oral	
10152	Parentaral	IM-Intramuscular	Parentaral
10153	N-Nasal	N-Nasal	
10154	Parentaral	IV-SC-Intravenous-Subcutanous	Parentaral
10155	Parentaral	Inf-Infusion	Parentaral
10156	O-Oral	O-Oral	
10157	O-Oral	O-Oral	
10158	O-Oral	O-Oral	
10159	Parentaral	IV-SC-Intravenous-Subcutanous	Parentaral
10160	O-Oral	O-Oral	
10161	O-Oral	O-Oral	
10162	Res-Respiratory	Res-Respiratory	
10163	O-Oral	O-Oral	
10164	Parentaral	SC-Subcutanous	Parentaral
10165	O-Oral	O-Oral	
10166	Parentaral	Inf-Infusion	Parentaral
10167	Parentaral	IV-SC-Intravenous-Subcutanous	Parentaral
10168	T-Topical	T-Topical	
10169	O-Oral	O-Oral	
10170	O-Oral	O-Oral	
10171	O-Oral	O-Oral	
10172	O-Oral	O-Oral	
10173	O-Oral	O-Oral	
10174	O-Oral	O-Oral	
10175	O-Oral	O-Oral	
10176	O-Oral	O-Oral	
10177	O-Oral	O-Oral	
10178	Parentaral	Inf-IV-Infusion-Intravenous	Parentaral
10179	Res-Respiratory	Res-Respiratory	
10180	Res-Respiratory	Res-Respiratory	
10181	O-Oral	O-Oral	
10182	O-Oral	O-Oral	
10183	O-Oral	O-Oral	
10184	O-Oral	O-Oral	
10185	O-Oral	O-Oral	
10186	O-Oral	O-Oral	
10187	Parentaral	Inf-IV-Infusion-Intravenous	Parentaral
10188	O-Oral	O-Oral	
10189	Parentaral	Inf-IV-Infusion-Intravenous	Parentaral
10190	O-Oral	O-Oral	
10191	O-Oral	O-Oral	
10192	O-Oral	O-Oral	
10193	R-Rectal	R-Rectal	
10194	O-Oral	O-Oral	
10195	Parentaral	SC-Subcutanous	Parentaral
10196	O-Oral	O-Oral	
10197	O-Oral	O-Oral	
10198	O-Oral	O-Oral	
10200	T-Topical	T-Topical	
10201	T-Topical	T-Topical	
10202	T-Topical	T-Topical	
10203	N-Nasal	N-Nasal	
10204	O-Oral	O-Oral	
10205	O-Oral	O-Oral	
10206	Parentaral	IV-IM-Intravenous-Intramuscular	Parentaral
10207	O-Oral	O-Oral	
10208	O-Oral	O-Oral	
10209	O-Oral	O-Oral	
10210	O-Oral	O-Oral	
10211	Parentaral	Inf-Infusion	Parentaral
10212	Parentaral	Inf-Infusion	Parentaral
10213	O-Oral	O-Oral	
10214	O-Oral	O-Oral	
10215	O-Oral	O-Oral	
10216	Parentaral	Inf-Infusion	Parentaral
10217	Parentaral	Inf-Infusion	Parentaral
10218	O-Oral	O-Oral	
10219	O-Oral	O-Oral	
10220	Oph-Ophtalmic	Oph-Ophtalmic	
10221	O-Oral	O-Oral	
10222	Parentaral	Inf-Infusion	Parentaral
10223	O-Oral	O-Oral	
10224	IV-Intravenous	IV-Intravenous	
10225	Parentaral	Inf-IV-Infusion-Intravenous	Parentaral
10226	Parentaral	Inf-Infusion	Parentaral
10227	O-Oral	O-Oral	
10236	T-Topical	T-Topical	
10238	O-Oral	O-Oral	
10239	Parentaral	ITh-Intrathecal	Parentaral
10240	Parentaral	ITh-Intrathecal	Parentaral
10241	Parentaral	ITh-Intrathecal	Parentaral
10242	Parentaral	ITh-Intrathecal	Parentaral
10243	O-Oral	O-Oral	
10244	O-Oral	O-Oral	
10245	O-Oral	O-Oral	
10246	O-Oral	O-Oral	
10247	O-Oral	O-Oral	
10248	R-Rectal	R-Rectal	
10249	Parentaral	Inf-Infusion	Parentaral
10251	O-Oral	O-Oral	
10252	O-Oral	O-Oral	
10253	Parentaral	Inf-Infusion	Parentaral
10255	Parentaral	SC-Subcutanous	Parentaral
10256	O-Oral	O-Oral	
10259	O-Oral	O-Oral	
10260	Parentaral	IV-IM-Intravenous-Intramuscular	Parentaral
10261	Oph-Ophtalmic	Oph-Ophtalmic	
10262	O-Oral	O-Oral	
10263	O-Oral	O-Oral	
10264	O-Oral	O-Oral	
10265	O-Oral	O-Oral	
10266	Parentaral	Inf-Infusion	Parentaral
10268	O-Oral	O-Oral	
10269	O-Oral	O-Oral	
10270	O-Oral	O-Oral	
10271	O-Oral	O-Oral	
10272	O-Oral	O-Oral	
10273	O-Oral	O-Oral	
10274	O-Oral	O-Oral	
10275	Parentaral	IM-Intramuscular	Parentaral
10276	Parentaral	Inf-Infusion	Parentaral
10277	Parentaral	IM-SC-Intramuscular-Subcutanous	Parentaral
10278	O-Oral	O-Oral	
10279	O-Oral	O-Oral	
10280	O-Oral	O-Oral	
10281	Parentaral	SC-Subcutanous	Parentaral
10282	Parentaral	SC-Subcutanous	Parentaral
10283	Parentaral	IV-ICav-IVes-Intravenous-Intracavitary-Intravesical	Parentaral
10284	Parentaral	Inf-Infusion	Parentaral
10285	Parentaral	Inf-Infusion	Parentaral
10286	Parentaral	Inf-Infusion	Parentaral
10287	Parentaral	Inf-Infusion	Parentaral
10288	Parentaral	SC-Subcutanous	Parentaral
10289	V-Vaginal	V-Vaginal	
10290	V-Vaginal	V-Vaginal	
10291	N-Nasal	N-Nasal	
10292	Parentaral	SC-Subcutanous	Parentaral
10293	O-Oral	O-Oral	
10294	O-Oral	O-Oral	
10295	O-Oral	O-Oral	
10296	O-Oral	O-Oral	
10297	R-Rectal	R-Rectal	
10298	R-Rectal	R-Rectal	
10299	O-Oral	O-Oral	
10300	O-Oral	O-Oral	
10301	O-Oral	O-Oral	
10302	O-Oral	O-Oral	
10303	O-Oral	O-Oral	
10304	O-Oral	O-Oral	
10305	O-Oral	O-Oral	
10306	Parentaral	Inf-Infusion	Parentaral
10307	Parentaral	Inf-Infusion	Parentaral
10308	Parentaral	Inf-Infusion	Parentaral
10309	Parentaral	Inf-Infusion	Parentaral
10310	Parentaral	IM-Intramuscular	Parentaral
10311	Parentaral	IV-IM-Intravenous-Intramuscular	Parentaral
10312	Parentaral	SC-Subcutanous	Parentaral
10313	V-Vaginal	V-Vaginal	
10314	O-Oral	O-Oral	
10315	O-Oral	O-Oral	
10316	O-Oral	O-Oral	
10317	O-Oral	O-Oral	
10318	O-Oral	O-Oral	
10319	O-Oral	O-Oral	
10320	O-Oral	O-Oral	
10321	O-Oral	O-Oral	
10323	Parentaral	SC-Subcutanous	Parentaral
10324	Parentaral	Inf-Infusion	Parentaral
10325	Parentaral	Inf-Infusion	Parentaral
10326	Parentaral	Inf-Infusion	Parentaral
10327	Parentaral	Inf-Infusion	Parentaral
10328	Parentaral	IV-SC-Intravenous-Subcutanous	Parentaral
10329	T-Topical	T-Topical	
10330	O-Oral	O-Oral	
10331	O-Oral	O-Oral	
10332	Oph-Ophtalmic	Oph-Ophtalmic	
10333	O-Oral	O-Oral	
10334	O-Oral	O-Oral	
10335	O-Oral	O-Oral	
10336	O-Oral	O-Oral	
10337	O-Oral	O-Oral	
10338	O-Oral	O-Oral	
10339	O-Oral	O-Oral	
10340	O-Oral	O-Oral	
10341	O-Oral	O-Oral	
10342	O-Oral	O-Oral	
10343	O-Oral	O-Oral	
10344	Parentaral	Inf-Infusion	Parentaral
10348	O-Oral	O-Oral	
10349	O-Oral	O-Oral	
10350	O-Oral	O-Oral	
10351	O-Oral	O-Oral	
10352	O-Oral	O-Oral	
10353	O-Oral	O-Oral	
10354	O-Oral	O-Oral	
10355	Parentaral	Inf-Infusion	Parentaral
10356	Parentaral	Inf-Infusion	Parentaral
10357	O-Oral	O-Oral	
10358	Parentaral	Inf-Infusion	Parentaral
10359	O-Oral	O-Oral	
10360	O-Oral	O-Oral	
