MoPHCode	RegistrationNumber	DrugName	Dosage	Presentation	Form	Agent	Manufacturer	Country	SubsidyPercentage
3274	405921	OCTAGAM	10g	200ml	Solution for IV use	Mediterranean Pharmaceutical Company	Octapharma Pharmazeutika  Produktions GesmbH	Austria	0
7318	97806/11	OCTAGAM 10%	5g	50ml	Injectable solution for infusion	Mediterranean Pharmaceutical Company	Octapharma Pharmazeutika  Produktions GesmbH	Austria	0
3279	208373/02	OCTANATE	250IU (50IU/ml)	1Vial + 5ml solvent	Lyophilised powder	Mediterranean Pharmaceutical Company	Octapharma Pharmazeutika  Produktions GesmbH	Austria	0
3280	208374/02	OCTANATE	500IU (50IU/ml)	1Vial + 10ml solvent	Lyophilised powder	Mediterranean Pharmaceutical Company	Octapharma Pharmazeutika  Produktions GesmbH	Austria	0
3281	208375/02	OCTANATE	1000IU (100IU/ml)	1Vial + 10ml solvent	Lyophilised powder	Mediterranean Pharmaceutical Company	Octapharma Pharmazeutika  Produktions GesmbH	Austria	0
6539	96419/11	OCTANINE F	500IU (100IU/ml)	1vial+ 1 ampoule of 5ml water for injection	Injectable freeze dried powder + diluent	Mediterranean Pharmaceutical Company	Octapharma Pharmazeutika  Produktions GesmbH	Austria	0
7193	97840/11	OCTAPLEX	500IU			Mediterranean Pharmaceutical Company	Octapharma Pharmazeutika  Produktions GesmbH	Austria	0
9987	41716/1	ODNATRON	8mg/4ml	5Ampoules	Injectable solution	Soin Bio Pharmaceuticals sarl	Kleva Pharmaceuticals S.A.	Greece	0
9988	86716/1	ODNATRON	4mg/2ml	5Ampoules	Injectable solution	Soin Bio Pharmaceuticals sarl	Kleva Pharmaceuticals S.A.	Greece	0
9455	140217/1	OESTRACLIN	0.6mg/g	80g	Gel	Mediterranean Pharmaceutical Company	Seid SA	Spain	0
8225	120714/1	OESTRODOSE	0.06%	80g	Gel pour application locale	Droguerie Columbus	Besins Manufacturing 	Belgium	0
8524	161315/1	OFEV	150mg	60	Capsule, soft	Mersaco	Boehringer Ingelheim Pharma GmbH & Co KG	Germany	0
8525	161215/1	OFEV	100mg	60	Capsule, soft	Mersaco	Boehringer Ingelheim Pharma GmbH & Co KG	Germany	0
3594	974147/01	OFLACIN	200mg	10	Tablet	Premium Serve Drugstore Co. P.S.D. SAL	RAM Pharmaceutical Industries Co Ltd	Jordan	0
4450	405486/00	OFLOMED	200mg	10	Tablet, film-scored	Pharmapro	Mediphar Laboratories	Lebanon	0
4451	208842/03	OFLOMED	3mg/ml	5ml	Drops solution	Pharmapro	Mediphar Laboratories	Lebanon	0
3382	974208/01	OFLOX	0.3%	5ml	Ophtalmic solution	Mersaco	Allergan Pharmaceuticals Ireland	Ireland	0
11436	138022/1	OFLOX	0.3%	5ml	Ophtalmic solution	Mersaco	Allergan Pharmaceuticals Ireland	Ireland	0
11519	114723/1	OGIVRI	440mg	1Vial	Lyophilised powder for IV infusion	Droguerie de l'Union	Biocon Biologics Limited	India	0
5548	222492/08	OLANZAMED 	20mg	30	Tablet	Pharmapro	Mediphar Laboratories	Lebanon	0
5549	222491/08	OLANZAMED 	10mg	30	Tablet	Pharmapro	Mediphar Laboratories	Lebanon	0
7680	185939/13	OLANZAMED 	5mg	30	Tablet	Pharmapro	Mediphar Laboratories	Lebanon	0
8830	165216/1	OLANZAPINE ARROW	5mg	28	Tablet	Darapharma S.A.L.	APL Swift Services (Malta) Limited	Malta	0
8831	165316/1	OLANZAPINE ARROW	10mg	28	Tablet	Darapharma S.A.L.	APL Swift Services (Malta) Limited	Malta	0
9541	45818/1	OLANZAPINE ARROW	7.5mg	28	Tablet	Darapharma S.A.L.	APL Swift Services (Malta) Limited	Malta	0
7363	221894/08	OLANZAX 10	10mg	30	Tablet, mouth dissolving	Benta Trading Co s.a.l.	Benta SAL	Lebanon	0
7362	221893/08	OLANZAX 5	5mg	30	Tablet, mouth dissolving	Benta Trading Co s.a.l.	Benta SAL	Lebanon	0
9638	43017/1	OLFEN	1%	50g	Gel	Mectapharm S.A.L.	Sofarimex SA	Portugal	0
7594	186152/13	OLFEN 75MG		5	Ampoule	Mectapharm S.A.L.	Haupt Pharma Wulfing GmbH	Germany	0
7595	186153/13	OLFEN-100 SR		20	Capsule, prolonged release	Mectapharm S.A.L.	Acino Pharma AG	Switzerland	0
7664	185966/13	OLFEN-50		20	Tablet, gastroresistant	Mectapharm S.A.L.	Acino Pharma AG	Switzerland	0
7665	186792/14	OLFEN-75 SR		30	Tablet, prolonged release	Mectapharm S.A.L.	Acino Pharma AG	Switzerland	0
7125	186467/12	OLIMEL N9E		2000ml en 3compartiments (400ml +800ml +800ml)	Emulsion pour perfusion	Abela Frères S.A.L.	Baxter SA	Belgium	0
9515	92218/1	OLIZAX 10	10mg	30	Tablet, mouth dissolving	Benta Trading Co s.a.l.	Benta SAL	Lebanon	0
9516	92118/1	OLIZAX 5	5mg	30	Tablet, mouth dissolving	Benta Trading Co s.a.l.	Benta SAL	Lebanon	0
11246	3321/1	OLMENOR	10mg	28	Tablet, film coated	Droguerie Phenicia	Normon SA	Spain	0
11247	3221/1	OLMENOR	20mg	28	Tablet, film coated	Droguerie Phenicia	Normon SA	Spain	0
11248	3121/1	OLMENOR	40mg	28	Tablet, film coated	Droguerie Phenicia	Normon SA	Spain	0
11249	17321/1	OLMENOR COMBI	20mg/5mg	28	Tablet, film coated	Droguerie Phenicia	Normon SA	Spain	0
11250	17421/1	OLMENOR COMBI	40mg/5mg	28	Tablet, film coated	Droguerie Phenicia	Normon SA	Spain	0
11514	159620/1	OLMENOR PLUS	20mg/12.5mg	28	Tablet, film coated	Droguerie Phenicia	Normon SA	Spain	0
11515	159720/1	OLMENOR PLUS	20mg/25mg	28	Tablet, film coated	Droguerie Phenicia	Normon SA	Spain	0
11516	159920/1	OLMENOR PLUS	40mg/25mg	28	Tablet, film coated	Droguerie Phenicia	Normon SA	Spain	0
11517	159820/1	OLMENOR PLUS	40mg/12.5mg	28	Tablet, film coated	Droguerie Phenicia	Normon SA	Spain	0
11390	154921/1	OLMENOR TRIPLE	40mg/10mg/25mg	28	Tablet, film coated	Droguerie Phenicia	Normon SA	Spain	0
11391	154721/1	OLMENOR TRIPLE	40mg/10mg/12.5mg	28	Tablet, film coated	Droguerie Phenicia	Normon SA	Spain	0
11392	154621/1	OLMENOR TRIPLE	40mg/5mg/12.5mg	28	Tablet, film coated	Droguerie Phenicia	Normon SA	Spain	0
11393	154821/1	OLMENOR TRIPLE	40mg/5mg/25mg	28	Tablet, film coated	Droguerie Phenicia	Normon SA	Spain	0
11394	154521/1	OLMENOR TRIPLE	20mg/5mg/12.5mg	28	Tablet, film coated	Droguerie Phenicia	Normon SA	Spain	0
9794	108718/1	OLMETEC	40mg	28	Tablet, film coated	Pharmamedic S.A.R.L.	Daiichi Sankyo Europe GmbH	Germany	0
9795	108618/1	OLMETEC	20mg	28	Tablet, film coated	Pharmamedic S.A.R.L.	Daiichi Sankyo Europe GmbH	Germany	0
9796	108518/1	OLMETEC	10mg	28	Tablet, film coated	Pharmamedic S.A.R.L.	Daiichi Sankyo Europe GmbH	Germany	0
9677	42616/1	OLOPAT	0.1%	5ml	Ophthalmic solution	The Lebanese Pharmacists SAL	Jamjoum Pharmaceuticals	Saudi Arabia	0
11657	54322/1	OLOPAT UD	0.1%	0.4ml	Ophthalmic solution	The Lebanese Pharmacists SAL	Jamjoum Pharmaceutical Co	Saudi Arabia	0
9407	111617/1	OLUMIANT	2mg	28	Tablet, film coated	Droguerie de l'Union	Lilly Del Caribe Inc	USA	0
9408	111717/1	OLUMIANT	4mg	28	Tablet, film coated	Droguerie de l'Union	Lilly Del Caribe Inc	USA	0
8507	169115/1	OMEDAR	20mg	504	Tablet, enteric coated	Sadco	Dar Al Dawa	Jordan	0
4452	208329/97	OMEPRAL	20mg	14	Capsule, delayed release	Pharmapro	Mediphar Laboratories	Lebanon	0
6025	218600/10	OMEPRAL	40mg	14	Capsule, delayed release	Pharmapro	Mediphar Laboratories	Lebanon	0
6026	219520/09	OMEPRAL		12 sachets	Powder for oral suspension	Pharmapro	Mediphar Laboratories	Lebanon	0
10147	22819/1	OMEPRAL	10mg	30sachets	Powder for oral suspension	Pharmapro	Mediphar Laboratories	Lebanon	0
8858	119116/1	OMEPRAZOLE ARROW	40mg	1 flacon	Poudre pour solution pour perfusion	Darapharma S.A.L.	Sofarimex Ind Quimica E Farmaceutica LDA	Portugal	0
8671	185908/13	OMEPRAZOLE PHARMADEX	20mg	30	Capsule	Pharmadex	Pharmadex	Lebanon	0
11109	121222/1	OMEPRAZOLE PHARMADEX	20mg	1000	Capsule	Pharmadex	Pharmadex	Lebanon	0
8425	124214/1	OMEPRAZOLE VIANEX	40mg/Vial	1Vial + 1Ampoule solvent for IV use	Powder and solvent for solution for injection	Droguerie Solupharm SAL	Vianex SA- Plant A	Greece	0
11328	14123/1	OMEPRAZOLE-ORBUCELL	40mg	10Vials	Lyophilized powder for infusion	Pharmadex	Packed by Pharmadex Lebanon under license from Orbucell pharma Canada	Lebanon	0
7012	222497/08	OMEZOL BENTA	20mg	30	Capsule	Benta Trading Co s.a.l.	Benta SAL	Lebanon	0
9342	147517/1	OMEZOL BENTA	20mg	10	Capsule	Benta Trading Co s.a.l.	Benta SAL	Lebanon	0
5468	24709/07	OMNIC OCAS	0.4mg	30	Tablet, film coated, prolonged release   	Mersaco	Astellas Pharma Europe BV	The Netherlands	0
3560	148399/04	OMNICEF	125mg/5ml	40ml	Suspension	Droguerie de l'Union	Hikma Pharmaceuticals under license of Astellas Pharma Inc Japan	Jordan	0
3561	195098/04	OMNICEF	125mg/5ml	80ml	Suspension	Droguerie de l'Union	Hikma Pharmaceuticals under license of Astellas Pharma Inc Japan	Jordan	0
8839	87216/1	OMNICEF	300mg 	10	Capsule	Droguerie de l'Union	Jazeera Pharmaceutical Industries under licence of Astellas Pharma Inc Japan	Saudi Arabia	0
8840	87016/1	OMNICEF	125mg/5ml	80ml	Suspension	Droguerie de l'Union	Jazeera Pharmaceutical Industries under licence of Astellas Pharma Inc Japan	Saudi Arabia	0
8841	87116/1	OMNICEF	125mg/5ml	40ml	Suspension	Droguerie de l'Union	Jazeera Pharmaceutical Industries	Saudi Arabia	0
11307	18623/1	OMNICEF	250mg/5ml	60ml	Powder for oral suspension	Droguerie de l'Union	Jazeera Pharmaceutical Industries	Saudi Arabia	0
3851	194003/05	OMNICEF 300		10	Capsule	Droguerie de l'Union	Hikma Pharmaceuticals under license of Astellas Pharma Inc Japan	Jordan	0
5185	222232/07	OMNITROPE	5mg/1.5ml	5 Cartridges	Injectable solution	Khalil Fattal & Fils S.A.L.	Sandoz GmbH	Austria	0
7032	096732/12	OMNITROPE	10mg/1.5ml	5 Cartridges	Injectable solution	Khalil Fattal & Fils S.A.L.	Sandoz GmbH	Austria	0
5891	218677/10	ONBREZ BREEZHALER	150mcg	30	Capsule hard inhalation powder	Khalil Fattal & Fils S.A.L.	Siegfried Barbera SL	Spain	0
10583	182220/1	ONCASPAR	750U/ml (3750U)	1Vial	Powder for solution for injection/infusion	Khalil Fattal & Fils S.A.L.	Les Laboratoires Servier Industrie	France	0
10827	161820	ONDAKEY	8mg	100	Tablet, film coated	Mediterranean Pharmaceutical Company	Laboratorios Lesvi SL	Spain	0
9013	8417/1	ONDANSETRON ARROW	8mg	4	Comprimes orodispersible	Minapharm Halabi	Laboratoires Lesvi	Spain	0
9090	18117/1	ONDANSETRON BIOGARAN	8mg	4	Comprimes pellicules	Commercial and Trading Ressources SAL (CTR)	Laboratorios Lesvi SL	Spain	0
8958	46015/1	ONDANSETRON HIKMA	8mg	5Ampoules		Abela Frères S.A.L.	Hikma Farmaceutica	Portugal	0
8959	45915/1	ONDANSETRON HIKMA	4mg	5Ampoules		Abela Frères S.A.L.	Hikma Farmaceutica	Portugal	0
8100	185980/13	ONDANSETRON MEDIS	8mg	5Ampoules x 4ml	Injectable solution IV	Medis Pharm Drugstore	Les Laboratoires Medis SA	Tunisia	0
8962	103716/1	ONDANSETRON MEDIS	4mg	5Ampoules x 2ml	Injectable solution IV	Medis Pharm Drugstore	Les Laboratoires Medis SA	Tunisia	0
5312	221195/08	ONDANSETRON RENAUDIN	2mg/ml	10 amp x 4ml	solution for inj IV	Minapharm Halabi	Renaudin 	France	0
5644	218782/09	ONDANSETRON RENAUDIN	2mg/ml	10 amp x 2ml	solution for inj IV	Minapharm Halabi	Renaudin 	France	0
7850	186532/13	ONDANSETRON VIANEX	4mg/2ml	1Ampoule	Solution for injection	Droguerie Solupharm SAL	Vianex SA- Plant A	Greece	0
7851	186533/13	ONDANSETRON VIANEX	8mg/4ml	1Ampoule	Solution for injection	Droguerie Solupharm SAL	Vianex SA- Plant A	Greece	0
11783	77421/1	ONDEMED		90ml	Oral solution	Medis Pharm Drugstore	Chaoul Pharmaceuticals (Cha-Pha) SAL	Lebanon	0
9611	102318/1	ONE BIG-D 10.000	10,000IU	30	Capsule	Benta Trading Co s.a.l.	Benta SAL	Lebanon	0
6260	167954/11	ONE-ALPHA	0.5mcg	30	Capsule	UPO S.A.L.	Leo Pharma A/S	Denmark	0
11208	59322/1	ONE-ALPHA	2mcg/ml	10 x 1ml	Injection Ampoule	UPO S.A.L.	Cenexi 	France	0
11209	24643/79	ONE-ALPHA	1mcg	100	Capsule	UPO S.A.L.	Leo Pharma A/S	Denmark	0
11210	61122/1	ONE-ALPHA	0.25mcg	100	Capsule	UPO S.A.L.	Leo Pharma A/S	Denmark	0
11211	59422/1	ONE-ALPHA	2mcg/ml	10 x 0.5ml	Injection Ampoule	UPO S.A.L.	Cenexi 	France	0
11212	59522/1	ONE-ALPHA	2mcg/ml	20ml	Gouttes	UPO S.A.L.	Leo Pharma A/S	Denmark	0
11582	59722/1	ONE-ALPHA	0.5mcg	30	Capsule	UPO S.A.L.	Leo Pharma A/S	Denmark	0
8571	31716/1	ONGLYZA	2.5mg	30	Tablet	Omnipharma	AstraZeneca Pharmaceuticals LP	USA	0
8572	31816/1	ONGLYZA	5mg	30	Tablet	Omnipharma	AstraZeneca Pharmaceuticals LP	USA	0
6883	97506/11	ONLEFIT	120mg	40	Capsule	Abela Frères S.A.L.	Hikma Pharmaceuticals	Jordan	0
11300	130022/1	ONZETRAN OD	8mg	10	Tablet, orodispersible	Pharmaline S.A.L.	Pharmaline SAL	Lebanon	0
8331	120715/1	OPDIVO	100mg/10ml	1Vial	Injection	Pacific pharma	Bristol-Myers Squibb Holdings Pharma Ltd Liability Company Manati	USA	0
8332	120615/1	OPDIVO	40mg/4ml	1Vial	Injection	Pacific pharma	Bristol-Myers Squibb Holdings Pharma Ltd Liability Company Manati	USA	0
8898	140616/1	OPSUMIT	10mg	30	Tablet, film coated	Mersaco	Excella GmbH & Co KG	Germany	0
3525	195478/04	OPTIDEX T		5ml	Sterile Ophtalmic suspension	The Lebanese Pharmacists SAL	Jamjoum Pharmaceuticals	Saudi Arabia	0
3963	194932/05	OPTIFLOX		5ml	Sterile Ophtalmic solution	The Lebanese Pharmacists SAL	Jamjoum Pharmaceuticals	Saudi Arabia	0
10220	110816/1	OPTIFUCIN VISCOUS		5g	Eye drops	Germanos Health Care Supplies SARL	Amman Pharmaceutical Industries 	Jordan	0
10008	65619/1	ORABLOC	1/100000	5x10 cartriges of 1.8ml	Solution for injection	AMG Medical SAL	Pierrel SpA	Italy	0
6237	167090/10	ORADUS	5mg	30	Tablet, film coated	Pharmaline S.A.L.	Pharmaline SAL	Lebanon	0
8329	166511/11	ORADUS	0.5mg/ml	150ml	Oral solution	Pharmaline S.A.L.	Pharmaline SAL	Lebanon	0
7922	186536/13	ORADUS BETA		10	Tablet, film coated	Pharmaline S.A.L.	Pharmaline SAL	Lebanon	0
9196	45817/1	ORADUS BETA		60ml	Oral solution	Pharmaline S.A.L.	Pharmaline SAL	Lebanon	0
9419	142114/1	ORADUS P		30	Tablet, extended release	Pharmaline S.A.L.	Pharmaline SAL	Lebanon	0
10252	76420/1	ORADUS P		10	Tablet, extended release	Pharmaline S.A.L.	Pharmaline SAL	Lebanon	0
5381	24745/07	ORAMAX	150mg	1	Capsule, hard gelatin	Pharmanet Drugstore S.A.R.L.	Julphar	United Arab Emirates	0
8783	107716/1	ORAP FORTE	4mg	20	Tablet	Droguerie Mercury S.A.L.	Lusomedicamenta Sociedade Tecnica Farmaceutica SA	Portugal	0
10659	103120/1	ORAVIL	100,000IU	1bottle x2ml	Oral solution	Droguerie Phenicia	Laboratorio Elea Phoenix SA	Argentine	0
5171	23620/06	ORBACE	25mg	30	Tablet	Medi drug International SAL (MDI)	Pharmadex licensed by Orbucell pharma  Canada	Lebanon	0
5173	23621/06	ORBACE	50mg	30	Tablet	Medi drug International SAL (MDI)	Pharmadex licensed by Orbucell pharma  Canada	Lebanon	0
5267	24941/07	ORBALIP	20mg	30	Tablet	Medi drug International SAL (MDI)	Pharmadex licensed by Orbucell pharma  Canada	Lebanon	0
5268	24942/07	ORBALIP	10mg	30	Tablet	Medi drug International SAL (MDI)	Pharmadex licensed by Orbucell pharma  Canada	Lebanon	0
5269	24943/07	ORBALIP	40mg	30	Tablet	Medi drug International SAL (MDI)	Pharmadex licensed by Orbucell pharma  Canada	Lebanon	0
5122	24524/07	ORBIDE	2mg	30	Tablet	Medi drug International SAL (MDI)	Pharmadex licensed by Orbucell pharma  Canada	Lebanon	0
5123	24523/07	ORBIDE	1mg	30	Tablet	Medi drug International SAL (MDI)	Pharmadex licensed by Orbucell pharma  Canada	Lebanon	0
5124	24522/07	ORBIDE	3mg	30	Tablet	Medi drug International SAL (MDI)	Pharmadex licensed by Orbucell pharma  Canada	Lebanon	0
5125	24521/07	ORBIDE	4mg	30	Tablet	Medi drug International SAL (MDI)	Pharmadex licensed by Orbucell pharma  Canada	Lebanon	0
5126	194481/05	ORBIZIDE M FORTE		30	Tablet	Medi drug International SAL (MDI)	Pharmadex licensed by Orbucell pharma  Canada	Lebanon	0
5253	23612/06	OREK	70mg	8	Tablet, once weekly	Medi drug International SAL (MDI)	Pharmadex licensed by Orbucell pharma  Canada	Lebanon	0
2909	27254	ORELOX	100mg	10	Tablet, film coated	Mersaco	Opella Healthcare International SAS	France	0
2910	38929/96	ORELOX ENFANT ET NOURRISSONS GRANULE POUR SUSPENSION BUVABLE	8mg/ml	100ml	Granules	Mersaco	Opella Healthcare International SAS	France	0
8446	144115/1	ORGALUTRAN	0.25mg/0.5ml	1prefilled syringe x0.5ml	Injectable solution	Droguerie de l'Union	Vetter Pharma- Fertigung GmbH & Co KG	Germany	0
11039	37122/1	ORGALUTRAN	0.25mg/0.5ml	1prefilled syringe x0.5ml	Injectable solution	Droguerie de l'Union	Vetter Pharma- Fertigung GmbH & Co KG	Germany	0
7113	97859/11	ORLISTAT-SIGMA	120mg	30	Capsule	Riad Pharmacy	Sigma Pharmaceutical Industries	Egypt	0
8399	186504/13	ORLOBIN	500mg/2ml	1Vial	Injectable solution	Pharmamed	Help SA	Greece	0
9241	100117/1	ORLY SLIM 	120mg	30	Capsule	C. Catafago & Co	EVA Pharma for Pharmaceuticals and Medical Appliances	Egypt	0
10174	75215/1	ORVASTA	40mg	30	Tablet, film coated	Qualipharm	Haupt Pharma Latina SRL	Italy	0
10175	75315/1	ORVASTA	20mg	30	Tablet, film coated	Qualipharm	Haupt Pharma Latina SRL	Italy	0
11701	40021/1	ORVASTA	10mg	30	Tablet, film coated	Qualipharm	Haupt Pharma Latina SRL	Italy	0
9555	145717/1	OSMITOL	20g/100ml	500ml Viaflex bag	Injectable solution	Alfa Laboratoires S.A.L.	Alfa Laboratoires S.A.L.	Lebanon	0
2924	974481/00	OSPAMOX	250mg/5ml	100ml	Powder for oral suspension	Khalil Fattal & Fils S.A.L.	Sandoz GmbH	Austria	0
9146	161316/1	OSPAMOX	750mg	16	Tablet, film coated	Khalil Fattal & Fils S.A.L.	Pharmaline Licensed by Sandoz GmbH, KUNDL, Austria 	Lebanon	0
9147	161416/1	OSPAMOX	1000mg	16	Tablet, film coated	Khalil Fattal & Fils S.A.L.	Pharmaline Licensed by Sandoz GmbH, KUNDL, Austria 	Lebanon	0
1872	261372	OSSOPAN	800mg	40	Tablet, film coated	Mersaco	Swissco Services AG	Switzerland	0
10866	119017/1	OSTEOFORTIL	250mcg/ml	30 Prefilled syringes	Solution for injection (SC)	Droguerie Phenicia	BioSidus SAU	Argentine	0
4453	973308/01	OSTEOMED	70mg	4	Tablet, scored	Pharmapro	Mediphar Laboratories	Lebanon	0
5791	219727/09	OSTERAL	35mg	4	Tablet	Pharmaline S.A.L.	Pharmaline SAL	Lebanon	0
4658	405534/00	OSTRONG		60	Tablet	Pharmaline S.A.L.	Pharmaline SAL	Lebanon	0
10540	99320/1	OTEZLA	30mg	56	Tablet, film coated	Mersaco	Patheon Inc	Canada	0
10541	46520/1	OTEZLA	4x10mg- 4x20mg- 19x30mg		Tablet, film coated	Mersaco	Patheon Inc	Canada	0
168	18000	OTIPAX		16g	Gouttes	Pharmamedic S.A.R.L.	Biocodex	France	0
6754	218697/10	OTOCOL		10ml	Ear drops	Germanos Health Care Supplies SARL	Amman Pharmaceutical Industries Co	Jordan	0
7947	97001/12	OTOREZA		28	Tablet, film coated	Premium Serve Drugstore Co. P.S.D. SAL	Marcyrl Pharmaceuticals Industries (MPI)	Egypt	0
11322	24523/1	OTOREZA 10/10		14	Tablet, film coated	Premium Serve Drugstore Co. P.S.D. SAL	Marcyrl Pharmaceuticals Industries (MPI)	Egypt	0
11748	47124/1	OTOREZA 10MG/20MG		21	Tablet, film coated	Premium Serve Drugstore Co. P.S.D. SAL	Marcyrl Pharmaceuticals Industries (MPI)	Egypt	0
11747	47224/1	OTOREZA 10MG/40MG		28	Tablet, film coated	Premium Serve Drugstore Co. P.S.D. SAL	Marcyrl Pharmaceuticals Industries (MPI)	Egypt	0
10893	68121/1	OTRIALLERGY	50mcg	120 metered spray	Aqueous nasal spray suspension	Sadco	GlaxoWellcome SA	Spain	0
10067	86919/1	OTRIVIN	0.1%	10ml	Nasal Drops	Sadco	GSK Consumer Healthcare SARL	Switzerland	0
10068	71819/1	OTRIVIN	0.05%	10ml	Metered dose nasal spray	Sadco	GSK Consumer Healthcare SARL	Switzerland	0
10069	71919/1	OTRIVIN	0.1%	10ml	Metered dose nasal spray	Sadco	GSK Consumer Healthcare SARL	Switzerland	0
10651	180520/1	OTRIVIN	0.05%	10ml	Nasal drops	Sadco	GSK Consumer Healthcare SARL	Switzerland	0
10894	8122/1	OTRIVIN DUAL RELIEF		10ml	Nasal Spray Solution	Sadco	GSK Consumer Healthcare SARL	Switzerland	0
10123	101119/1	OTRIVIN MENTHOL 0.1%	0.1%	10ml	Metered dose nasal spray	Sadco	GSK Consumer Healthcare SARL	Switzerland	0
10975	116021/1	OVITRELLE	250mcg/0.5ml	1 prefilled syringe	solution for inj	Food & Drug Corporation FDC	Merck Serono SpA	Italy	0
1523	15315	OVOL		15ml	Drops	Mectapharm S.A.L.	Church and Dwight Canada Corp	Canada	0
1525	208598/03	OVOL FOR GAZ	180mg	32	Capsule, liquid gel	Mectapharm S.A.L.	Catalent Ontario Limited	Canada	0
5071	23730/06	OVUMIX		6	Vaginal Suppositories/ Ovules	Droguerie Phenicia	Laboratorio Elea Phoenix SA	Argentine	0
7303	186377/13	OXALEV	500mg	7	Tablet, film coated	Khalil Fattal & Fils S.A.L.	Lek Pharmaceuticals dd	Slovenia	0
7847	92514/1	OXALEV	500mg	5	Tablet, film coated	Khalil Fattal & Fils S.A.L.	Lek Pharmaceuticals dd	Slovenia	0
11522	20420/1	OXALIPLATIN EBEWE	50mg/10ml	1 vialx 10ml	concentrate for solution for infusion	Khalil Fattal & Fils S.A.L.	Fareva Unterach GmbH	Austria	0
8487	99415/1	OXALIPLATIN MEDAC	50mg (5mg/ml)	1Vial	Powder for solution for infusion	Mersaco	Medac Gesellschaft Fur Klinische Spezialpraparate mbH	Germany	0
8488	99515/1	OXALIPLATIN MEDAC	100mg (5mg/ml)	1Vial	Powder for solution for infusion	Mersaco	Medac Gesellschaft Fur Klinische Spezialpraparate mbH	Germany	0
6383	218856/09	OXALIPLATINE VIATRIS 5MG/ML	100mg	1vial	powder for solution for IV infusion 	Benta Trading Co s.a.l.	Benta SAL under license from Viatris Santé, France	Lebanon	0
6384	218855/09	OXALIPLATINE VIATRIS 5MG/ML	50mg	1vial	powder for solution for IV infusion 	Benta Trading Co s.a.l.	Benta SAL under license from Viatris Santé, France	Lebanon	0
10953	137121/1	OXALIPLATINO GP PHARM	50mg	1Vial	Lyophilised powder for solution for injection	Mediterranean Pharmaceutical Company	GP-Pharm, SA	Argentine	0
10954	23122/1	OXALIPLATINO GP PHARM	100mg	1Vial	Lyophilised powder for solution for injection	Mediterranean Pharmaceutical Company	GP-Pharm, SA	Argentine	0
6325	221167/08	OXALTIE	50mg	1Vial	Injectable lyophilised powder	New Europharm	Bioprofarma S.A.	Argentine	0
10660	12821	OXALTIE	50mg	1Vial	Injectable lyophilised powder	New Europharm	Laboratorio Kemex SA	Argentine	0
10661	221168/08	OXALTIE	100mg	1Vial	Injectable lyophilised powder	New Europharm	Laboratorio Kemex SA	Argentine	0
1857	973893/02	OXETINE 20	20mg	20	Tablet, coated	C. Catafago & Co	The Jordanian Pharmaceutical Manufacturing Company (JPM)	Jordan	0
10924	92820/1	OXUBAT 120	120mg	30	Tablet, film coated	Benta Trading Co s.a.l.	Manufactured by MSN Laboratories Private Ltd, India for Benta SAL	Lebanon	0
10923	92720/1	OXUBAT 80	80mg	30	Tablet, film coated	Benta Trading Co s.a.l.	Manufactured by MSN Laboratories Private Ltd, India for Benta SAL	Lebanon	0
11710	28924/1	OXYCODONE RENAUDIN	1mg/1ml	10Amp x 10ml		Minapharm Halabi	Ranbaxy Laboratories Ltd	France	0
7941	121614/1	OXYNORM	5mg	56	Capsule, hard	Mersaco	Bard Pharmaceuticals Ltd	UK	0
7942	121514/1	OXYNORM	20mg	56	Capsule, hard	Mersaco	Bard Pharmaceuticals Ltd	UK	0
7943	121414/1	OXYNORM	10mg	56	Capsule, hard	Mersaco	Bard Pharmaceuticals Ltd	UK	0
8107	137914/1	OXYNORM	10mg/ml	5Ampoules x 2ml	Solution for injection or infusion IV/SC 	Mersaco	B. Braun Melsungen AG	Germany	0
2937	208285/03	OXYTOCIN 10 PANPHARMA 10 UI-1ML	10UI	10Amp x 1ml	Ampoule	Minapharm Halabi	Panpharma GmbH	Germany	0
8577	716/1	OXYTOCIN 10 ROTEXMEDICA 10 UI-1ML	10UI	10Amp x 1ml	Ampoule	Minapharm Halabi	Laboratoire Haupt Pharma Livron	France	0
10041	10119/1	OZEMPIC	0.25mg	1prefilled pen 1.5ml and 4disposable needles	Solution for injection	Mersaco	Novo Nordisk AS	Denmark	0
10042	10219/1	OZEMPIC	0.5mg	1prefilled pen 1.5ml and 4disposable needles	Solution for injection	Mersaco	Novo Nordisk AS	Denmark	0
10043	10319/1	OZEMPIC	1mg	1prefilled pen 3ml and 4disposable needles	Solution for injection	Mersaco	Novo Nordisk AS	Denmark	0
