DrugId,UnitQuantity1,UnitType1,UnitQuantity2,UnitType2,PackageQuantity1,PackageType1,PackageQuantity2,PackageType2,PackageQuantity3,PackageType3,Description
6753,,,,,1,Pre-filled pen,,,,,1 Smartject
4665,,,,,1,vial,1,ampule,,,1 vial and 1 ampule
4520,,,,,1,Pre-filled syringe,,,,,1 Pre-Filled Syringe
5488,,,,,1,Pre-filled syringe,,,,,1 Pre-Filled Syringe
5765,,,,,1,vial,,,,,1 Vial
3709,,,,,1,vial,,,,,1 Vial
3710,,,,,1,vial,,,,,1 Vial
3711,,,,,1,vial,,,,,1 Vial
5075,,,,,4,Pre-filled syringe,,,,,4 Pre-Filled Syringes
5237,,,,,2,Pre-filled pen,,,,,2 Pre-Filled Pens
5608,1,dose,,,1,prefilled autoinjector,,,,,1 Prefilled Autoinjector of 1 dose
6088,,,,,1,Pre-filled syringe,,,,,1 Pre-Filled Syringe
7086,,,,,1,Pre-filled pen,,,,,1 Pre-Filled Pen
6681,,,,,2,Pre-filled syringe,,,,,2 Pre-Filled Syringes
8061,,,,,,,,,,,
2043,50,ml,,,10,ampule,,,,,10 ampules of 5 ml each
2046,50,Pill,,,,,,,,,50 Pills
2047,50,Pill,,,,,,,,,50 Pills
2048,50,Pill,,,,,,,,,50 Pills
2049,50,ml,,,,,,,,,50 ml
4385,100,Pill,,,,,,,,,100 Pills
4386,100,Pill,,,,,,,,,100 Pills
4387,100,Pill,,,,,,,,,100 Pills
4727,100,Pill,,,,,,,,,100 Pills
4728,100,Pill,,,,,,,,,100 Pills
4729,100,Pill,,,,,,,,,100 Pills
4730,100,Pill,,,,,,,,,100 Pills
5071,100,Pill,,,,,,,,,100 Pills
5072,100,Pill,,,,,,,,,100 Pills
5073,100,Pill,,,,,,,,,100 Pills
6320,100,Pill,,,,,,,,,100 Pills
6321,100,Pill,,,,,,,,,100 Pills
6322,100,Pill,,,,,,,,,100 Pills
4645,100,Pill,,,,,,,,,100 Pills
4585,28,Pill,,,,,,,,,28 Pills
8062,,,,,,,,,,,
3572,50,Pill,,,,,,,,,50 Pills
3574,1.5,ml,,,1,Pre-filled syringe,,,,,1 Pre-filled syringe of 1.5 ml
4993,0.2,ml,,,1,Pre-filled syringe,,,,,1 Pre-filled syringe of 0.2 ml
4994,0.3,ml,,,1,Pre-filled syringe,,,,,1 Pre-filled syringe of 0.3 ml
4995,0.4,ml,,,1,Pre-filled syringe,,,,,1 Pre-filled syringe of 0.4 ml
4996,0.5,ml,,,1,Pre-filled syringe,,,,,1 Pre-filled syringe of 0.5 ml
3787,21,Pill,,,,,,,,,21 Pills
3788,21,Pill,,,,,,,,,21 Pills
3789,21,Pill,,,,,,,,,21 Pills
3790,21,Pill,,,,,,,,,21 Pills
6668,21,Pill,,,,,,,,,21 Pills
6669,21,Pill,,,,,,,,,21 Pills
6670,21,Pill,,,,,,,,,21 Pills
6671,21,Pill,,,,,,,,,21 Pills
7179,21,Pill,,,,,,,,,21 Pills
7180,21,Pill,,,,,,,,,21 Pills
7181,21,Pill,,,,,,,,,21 Pills
7446,21,Pill,,,,,,,,,21 Pills
7447,21,Pill,,,,,,,,,21 Pills
7448,21,Pill,,,,,,,,,21 Pills
7449,21,Pill,,,,,,,,,21 Pills
7501,21,Pill,,,,,,,,,21 Pills
7502,21,Pill,,,,,,,,,21 Pills
7503,21,Pill,,,,,,,,,21 Pills
7504,21,Pill,,,,,,,,,21 Pills
8063,,,,,,,,,,,
8064,,,,,,,,,,,
8065,,,,,,,,,,,
8066,,,,,,,,,,,
8067,,,,,,,,,,,
8068,,,,,,,,,,,
7482,100,Pill,,,,,,,,,100 Pills
8069,,,,,,,,,,,
8070,,,,,,,,,,,
8071,,,,,,,,,,,
8072,,,,,,,,,,,
8073,,,,,,,,,,,
2923,10,Pill,,,,,,,,,10 Pills
3116,30,Pill,,,,,,,,,30 Pills
3117,10,Pill,,,,,,,,,10 Pills
1938,15,ml,,,5,ampule,,,,,5 ampules of 3 ml each
1994,30,Pill,,,,,,,,,30 Pills
2028,10,mg,,,,,,,,,10 mg
2036,20,Pill,,,,,,,,,20 Pills
2174,15,ml,,,5,ampule,,,,,5 ampules of 3 ml each
2194,20,Pill,,,,,,,,,20 Pills
2290,10,Pill,,,,,,,,,10 Pills
2293,20,Pill,,,,,,,,,20 Pills
2294,10,Pill,,,,,,,,,10 Pills
2593,20,Pill,,,,,,,,,20 Pills
2753,20,Pill,,,,,,,,,20 Pills
2986,20,Pill,,,,,,,,,20 Pills
3110,30,Pill,,,,,,,,,30 Pills
3357,30,Pill,,,,,,,,,30 Pills
3926,20,Pill,,,,,,,,,20 Pills
4695,10,ml,,,5,ampule,,,,,5 ampules of 2 ml each
4696,20,Pill,,,,,,,,,20 Pills
4748,20,Pill,,,,,,,,,20 Pills
4749,30,Pill,,,,,,,,,30 Pills
5366,15,ml,,,5,ampule,,,,,5 ampules of 3 ml each
5424,30,ml,,,10,ampule,,,,,10 ampules of 3 ml each
5878,30,ml,,,10,ampule,,,,,10 ampules of 3 ml each
6026,30,Pill,,,,,,,,,30 Pills
6400,15,ml,,,5,ampule,,,,,5 ampules of 3 ml each
6585,20,Pill,,,,,,,,,20 Pills
6887,12,Pill,,,,,,,,,12 Pills
7297,12,Pill,,,,,,,,,12 Pills
8074,,,,,,,,,,,
8075,,,,,,,,,,,
8076,,,,,,,,,,,
8077,,,,,,,,,,,
8078,,,,,,,,,,,
8079,,,,,,,,,,,
8080,,,,,,,,,,,
12260,,,,,,,,,,,
12261,,,,,,,,,,,
2270,20,Pill,,,,,,,,,20 Pills
2271,10,ml,,,5,ampule,,,,,5 ampules of 2 ml each
6732,5,ml,,,5,ampule,,,,,5 ampules of 1 ml each
8081,,,,,,,,,,,
1978,20,Pill,,,,,,,,,20 Pills
5855,20,Pill,,,,,,,,,20 Pills
5985,60,Pill,,,,,,,,,60 Pills
3384,15,Pill,,,,,,,,,15 Pills
3447,30,Pill,,,,,,,,,30 Pills
4716,18,ml,,,6,ampule,,,,,6 Ampules of 3ml each
4743,,,,,5,ampule,,,,,5 Ampules
5925,15,Pill,,,,,,,,,15 Pills
5976,,,,,6,ampule,,,,,6 Ampules
7310,,,,,6,ampule,,,,,6 Ampules
8082,,,,,,,,,,,
2120,20,Pill,,,,,,,,,20 Pills
3027,30,Pill,,,,,,,,,30 Pills
5440,10,ml,,,,,,,,,10 ml
8083,,,,,,,,,,,
4667,20,Pill,,,,,,,,,20 Pills
6082,,,,,3,vial,3,ampule,,,3 vials and 3 ampules
4771,10,Pill,,,,,,,,,10 Pills
2586,24,Pill,,,,,,,,,24 Pills
2670,40,Pill,,,,,,,,,40 Pills
3025,100,ml,,,,,,,,,100 ml
3112,125,ml,,,,,,,,,125 ml
3631,30,Pill,,,,,,,,,30 Pills
3632,30,Pill,,,,,,,,,30 Pills
3720,12,Pill,,,,,,,,,12 Pills
3919,20,Pill,,,,,,,,,20 Pills
4522,100,ml,,,,,,,,,100 ml
6064,24,Pill,,,,,,,,,24 Pills
6426,,,,,12,Packet / Sachet,,,,,12 Packets / Sachets
6765,30,Pill,,,,,,,,,30 Pills
6766,110,ml,,,,,,,,,110 ml
7339,100,ml,,,,,,,,,100 ml
7341,32,Pill,,,,,,,,,32 Pills
7342,50,Pill,,,,,,,,,50 Pills
7364,100,ml,,,,,,,,,100 ml
8084,,,,,,,,,,,
8085,,,,,,,,,,,
8086,,,,,,,,,,,
8087,,,,,,,,,,,
8088,,,,,,,,,,,
8089,,,,,,,,,,,
8090,,,,,,,,,,,
8091,,,,,,,,,,,
2109,10,Pill,,,,,,,,,10 Pills
4903,20,Pill,,,,,,,,,20 Pills
4904,20,Pill,,,,,,,,,20 Pills
6338,16,Pill,,,,,,,,,16 Pills
6679,10,Pill,,,,,,,,,10 Pills
2441,12,Pill,,,,,,,,,12 Pills
2532,30,Pill,,,,,,,,,30 Pills
3882,20,Pill,,,,,,,,,20 Pills
3885,20,Pill,,,,,,,,,20 Pills
5816,,,,,1,Bag,,,,,1 Bag
6567,,,,,30,Packet / Sachet,,,,,30 Packets / Sachets
8092,,,,,,,,,,,
8093,,,,,,,,,,,
2648,20,Pill,,,,,,,,,20 Pills
4185,,,,,5,ampule,,,,,5 Ampules
5294,20,Pill,,,,,,,,,20 Pills
7120,20,Pill,,,,,,,,,20 Pills
8094,,,,,,,,,,,
8095,,,,,,,,,,,
8096,,,,,,,,,,,
8097,,,,,,,,,,,
2205,20,Pill,,,,,,,,,20 Pills
4536,20,Pill,,,,,,,,,20 Pills
4596,20,Pill,,,,,,,,,20 Pills
5991,10,Pill,,,,,,,,,10 Pills
6514,20,Pill,,,,,,,,,20 Pills
7338,10,Pill,,,,,,,,,10 Pills
2629,50,Pill,,,,,,,,,50 Pills
5083,20,Pill,,,,,,,,,20 Pills
4424,10,Pill,,,,,,,,,10 Pills
4467,10,Pill,,,,,,,,,10 Pills
5232,20,Pill,,,,,,,,,20 Pills
5257,30,Pill,,,,,,,,,30 Pills
5258,30,Pill,,,,,,,,,30 Pills
5310,30,Pill,,,,,,,,,30 Pills
6891,30,Pill,,,,,,,,,30 Pills
8098,,,,,,,,,,,
8099,,,,,,,,,,,
8100,,,,,,,,,,,
12300,,,,,,,,,,,
5724,7,Pill,,,,,,,,,7 Pills
5725,10,Pill,,,,,,,,,10 Pills
5726,10,Pill,,,,,,,,,10 Pills
5871,30,Pill,,,,,,,,,30 Pills
5872,30,Pill,,,,,,,,,30 Pills
5873,7,Pill,,,,,,,,,7 Pills
6519,7,Pill,,,,,,,,,7 Pills
6527,7,Pill,,,,,,,,,7 Pills
6528,28,Pill,,,,,,,,,28 Pills
6565,28,Pill,,,,,,,,,28 Pills
6607,10,Pill,,,,,,,,,10 Pills
6608,10,Pill,,,,,,,,,10 Pills
6698,30,Pill,,,,,,,,,30 Pills
6699,30,Pill,,,,,,,,,30 Pills
6815,10,Pill,,,,,,,,,10 Pills
6943,10,Pill,,,,,,,,,10 Pills
6967,28,Pill,,,,,,,,,28 Pills
6968,28,Pill,,,,,,,,,28 Pills
6969,7,Pill,,,,,,,,,7 Pills
7124,7,Pill,,,,,,,,,7 Pills
7125,30,Pill,,,,,,,,,30 Pills
7126,30,Pill,,,,,,,,,30 Pills
8101,,,,,,,,,,,
8102,,,,,,,,,,,
3493,20,Pill,,,,,,,,,20 Pills
8103,,,,,,,,,,,
2003,60,g,,,,,,,,,60 g
3165,30,g,,,,,,,,,30 g
2655,50,g,,,,,,,,,50 g
8104,,,,,,,,,,,
12225,,,,,,,,,,,
8105,,,,,,,,,,,
2027,,,,,5,non stated,,,,,5 Non Stated
2175,50,g,,,,,,,,,50 g
2264,50,g,,,,,,,,,50 g
2295,30,g,,,,,,,,,30 g
4998,50,g,,,,,,,,,50 g
5255,30,g,,,,,,,,,30 g
6167,50,g,,,,,,,,,50 g
6685,100,g,,,,,,,,,100 g
6686,50,g,,,,,,,,,50 g
8106,,,,,,,,,,,
3786,20,Pill,,,,,,,,,20 Pills
5552,40,Pill,,,,,,,,,40 Pills
6352,,,,,7,non stated,,,,,7 Non Stated
6353,,,,,7,non stated,,,,,7 Non Stated
2492,50,ml,,,10,vial,,,,,10 vials of 5 ml each
8107,,,,,,,,,,,
8324,,,,,,,,,,,
6036,50,ml,,,5,ampule,,,,,5 ampules of 10 ml each
6281,50,ml,,,5,ampule,,,,,5 ampules of 10 ml each
1964,,,,,1,vial,,,,,1 Vial
2642,,,,,2,vial,,,,,2 Vials
4115,,,,,1,vial,,,,,1 Vial
4734,,,,,1,vial,,,,,1 Vial
4927,,,,,1,vial,,,,,1 Vial
4928,,,,,1,vial,,,,,1 Vial
5404,,,,,1,vial,,,,,1 Vial
5405,,,,,1,vial,,,,,1 Vial
8108,,,,,,,,,,,
5513,20,Pill,,,,,,,,,20 Pills
7251,50,Pill,,,,,,,,,50 Pills
4795,20,Pill,,,,,,,,,20 Pills
6642,50,Pill,,,,,,,,,50 Pills
6792,20,Pill,,,,,,,,,20 Pills
3149,12,Pill,,,,,,,,,12 Pills
4104,30,Pill,,,,,,,,,30 Pills
4408,30,Pill,,,,,,,,,30 Pills
3161,20,Pill,,,,,,,,,20 Pills
3162,20,Pill,,,,,,,,,20 Pills
4701,30,Pill,,,,,,,,,30 Pills
5341,30,Pill,,,,,,,,,30 Pills
4504,20,Pill,,,,,,,,,20 Pills
6574,50,Pill,,,,,,,,,50 Pills
6575,50,Pill,,,,,,,,,50 Pills
4132,30,Pill,,,,,,,,,30 Pills
4133,30,Pill,,,,,,,,,30 Pills
3607,30,Pill,,,,,,,,,30 Pills
8109,,,,,,,,,,,
8110,,,,,,,,,,,
2064,100,Pill,,,,,,,,,100 Pills
2065,100,Pill,,,,,,,,,100 Pills
3200,30,Pill,,,,,,,,,30 Pills
5686,28,Pill,,,,,,,,,28 Pills
5687,50,Pill,,,,,,,,,50 Pills
8111,,,,,,,,,,,
8112,,,,,,,,,,,
8113,,,,,,,,,,,
6124,28,Pill,,,,,,,,,28 Pills
6134,28,Pill,,,,,,,,,28 Pills
6592,28,Pill,,,,,,,,,28 Pills
6593,28,Pill,,,,,,,,,28 Pills
6649,28,Pill,,,,,,,,,28 Pills
7136,30,Pill,,,,,,,,,30 Pills
7137,30,Pill,,,,,,,,,30 Pills
7138,30,Pill,,,,,,,,,30 Pills
7148,28,Pill,,,,,,,,,28 Pills
7149,28,Pill,,,,,,,,,28 Pills
7372,30,Pill,,,,,,,,,30 Pills
7373,30,Pill,,,,,,,,,30 Pills
5185,40,Pill,,,,,,,,,40 Pills
5418,20,Pill,,,,,,,,,20 Pills
7244,30,Pill,,,,,,,,,30 Pills
3022,4,Pill,,,,,,,,,4 Pills
3407,8,Pill,,,,,,,,,8 Pills
3505,4,Pill,,,,,,,,,4 Pills
3544,4,Pill,,,,,,,,,4 Pills
5079,4,Pill,,,,,,,,,4 Pills
6368,4,Pill,,,,,,,,,4 Pills
6573,4,Pill,,,,,,,,,4 Pills
4057,1,Pill,,,,,,,,,1 Pill
6478,1,Pill,,,,,,,,,1 Pill
6479,,,,,1,Pre-filled syringe,,,,,1 Pre-Filled Syringe
6480,,,,,1,vial,,,,,1 Vial
6643,1,Pill,,,,,,,,,1 Pills
3659,4,Pill,,,,,,,,,4 Pills
4415,4,Pill,,,,,,,,,4 Pills
4436,4,Pill,,,,,,,,,4 Pills
4686,1,Pill,,,,,,,,,1 Pill
5059,4,Pill,,,,,,,,,4 Pills
5485,1,Pill,,,,,,,,,1 Pill
5658,4,Pill,,,,,,,,,4 Pills
2756,,,,,1,vial,,,,,1 Vial
4971,,,,,1,vial,,,,,1 Vial
5270,5,ml,,,1,vial,,,,,1 Vial of 5 ml
5311,,,,,1,vial,,,,,1 Vial
5596,,,,,1,vial,,,,,1 Vial
6333,,,,,1,vial,,,,,1 Vial
7276,100,ml,,,1,vial,,,,,1 Vial of 100 ml
8114,,,,,,,,,,,
3648,4,Pill,,,,,,,,,4 Pills
6283,4,Pill,,,,,,,,,4 Pills
2321,40,Pill,,,,,,,,,40 Pills
5592,,,,,1,Pre-filled syringe,,,,,1 Pre-Filled Syringe
6249,,,,,1,vial,,,,,1 Vial
7083,,,,,2,Pre-filled syringe,,,,,2 Pre-Filled Syringes
2468,30,Pill,,,,,,,,,30 Pills
2000,2,ml,,,1,Pre-filled syringe,,,,,Pre-filled syringe of 2 ml
12230,,,,,,,,,,,
12231,,,,,,,,,,,
12232,,,,,,,,,,,
12233,,,,,,,,,,,
12234,,,,,,,,,,,
12235,,,,,,,,,,,
12236,,,,,,,,,,,
12237,,,,,,,,,,,
12238,,,,,,,,,,,
12240,,,,,,,,,,,
12241,,,,,,,,,,,
12242,,,,,,,,,,,
12243,,,,,,,,,,,
12244,,,,,,,,,,,
12245,,,,,,,,,,,
12246,,,,,,,,,,,
12248,,,,,,,,,,,
12249,,,,,,,,,,,
12257,,,,,,,,,,,
12258,,,,,,,,,,,
12262,,,,,,,,,,,
12263,,,,,,,,,,,
12265,,,,,,,,,,,
12266,,,,,,,,,,,
12268,,,,,,,,,,,
12269,,,,,,,,,,,
12270,,,,,,,,,,,
12271,,,,,,,,,,,
12272,,,,,,,,,,,
12277,,,,,,,,,,,
12278,,,,,,,,,,,
12281,,,,,,,,,,,
12282,,,,,,,,,,,
12283,,,,,,,,,,,
12284,,,,,,,,,,,
12285,,,,,,,,,,,
12286,,,,,,,,,,,
12287,,,,,,,,,,,
12289,,,,,,,,,,,
12290,,,,,,,,,,,
12291,,,,,,,,,,,
12292,,,,,,,,,,,
12293,,,,,,,,,,,
12294,,,,,,,,,,,
12295,,,,,,,,,,,
12296,,,,,,,,,,,
12297,,,,,,,,,,,
12298,,,,,,,,,,,
12299,,,,,,,,,,,
12301,,,,,,,,,,,
12302,,,,,,,,,,,
12303,,,,,,,,,,,
12304,,,,,,,,,,,
12306,,,,,,,,,,,
12307,,,,,,,,,,,
12308,,,,,,,,,,,
12312,,,,,,,,,,,
12313,,,,,,,,,,,
12314,,,,,,,,,,,
12316,,,,,,,,,,,
12317,,,,,,,,,,,
12318,,,,,,,,,,,
12319,,,,,,,,,,,
12353,,,,,,,,,,,
12354,,,,,,,,,,,
12355,,,,,,,,,,,
12356,,,,,,,,,,,
12357,,,,,,,,,,,
12358,,,,,,,,,,,
12359,,,,,,,,,,,
12360,,,,,,,,,,,
12361,,,,,,,,,,,
12362,,,,,,,,,,,
12363,,,,,,,,,,,
12364,,,,,,,,,,,
12365,,,,,,,,,,,
12366,,,,,,,,,,,
12367,,,,,,,,,,,
12368,,,,,,,,,,,
12369,,,,,,,,,,,
12370,,,,,,,,,,,
12371,,,,,,,,,,,
12372,,,,,,,,,,,
12373,,,,,,,,,,,
12374,,,,,,,,,,,
12375,,,,,,,,,,,
12376,,,,,,,,,,,
12377,,,,,,,,,,,
12378,,,,,,,,,,,
12379,,,,,,,,,,,
12380,,,,,,,,,,,
12381,,,,,,,,,,,
12382,,,,,,,,,,,
12383,,,,,,,,,,,
12384,,,,,,,,,,,
12385,,,,,,,,,,,
3601,100,ml,,,,,,,,,100 ml
6948,240,ml,,,,,,,,,240 ml
6111,250,ml,,,,,,,,,250 ml
2604,,,,,25,vial,,,,,25 Vials
5543,100,ml,,,10,ampule,,,,,10 ampules of 10 ml each
5544,20,ml,,,10,ampule,,,,,10 ampules of 2 ml each
5550,100,ml,,,10,ampule,,,,,10 ampules of 10 ml each
5593,100,ml,,,10,ampule,,,,,10 ampules of 10 ml each
3741,50,ml,,,10,ampule,,,,,10 ampules of 5 ml each
3742,20,ml,,,10,ampule,,,,,10 ampules of 2 ml each
5020,,,,,5,vial,,,,,5 Vials
5021,,,,,5,vial,,,,,5 Vials
5979,,,,,5,vial,,,,,5 Vials
5980,,,,,5,vial,,,,,5 Vials
5381,25,ml,,,5,ampule,,,,,5 ampules of 5 ml each
4051,100,ml,,,5,ampule,,,,,5 ampules of 20 ml each
4205,100,ml,,,5,vial,,,,,5 vials of 20 ml each
6598,100,ml,,,5,ampule,,,,,5 ampules of 20 ml each
2763,200,ml,,,10,vial,,,,,10 vials of 20 ml each
2764,200,ml,,,10,vial,,,,,10 vials of 20 ml each
7209,20,ml,,,5,ampule,,,,,5 ampules of 4 ml each
8115,,,,,,,,,,,
2469,1250,ml,,,25,vial,,,,,25 vials of 50 ml each
2470,50,ml,,,10,ampule,,,,,10 ampules of 5 ml each
4796,50,ml,,,,,,,,,50 ml
5396,200,ml,,,50,ampule,,,,,50 ampules of 4 ml each
5397,175,ml,,,50,ampule,,,,,50 ampules of 3.5 ml each
5398,100,ml,,,50,ampule,,,,,50 ampules of 2 ml each
6153,1000,ml,,,20,vial,,,,,20 vials of 50 ml each
6154,1000,ml,,,20,vial,,,,,20 vials of 50 ml each
6391,50,ml,,,1,vial,,,,,1 Vial of 50 ml
8116,,,,,,,,,,,
5455,90,ml,,,50,Cartridge,,,,,50 cartridges of 1.8 ml each
6211,,,,,50,Cartridge,,,,,50 cartridges
4382,50,ml,,,5,ampule,,,,,5 ampules of 10 ml each
4332,170,ml,,,100,Cartridge,,,,,100 cartridges of 1.7 ml each
4733,90,ml,,,50,Cartridge,,,,,50 cartridges of 1.8 ml each
4797,25,g,,,5,Tube,,,,,5 tubes with 5 g in each
6367,25,g,,,5,Tube,,,,,5 tubes with 5 g in each
2001,90,ml,,,50,Cartridge,,,,,50 cartridges of 1.8 ml each
5824,,,,,50,Cartridge,,,,,50 cartridges
6512,,,,,50,Cartridge,,,,,50 cartridges
7389,,,,,50,Cartridge,,,,,50 cartridges
2378,10,ml,,,10,ampule,,,,,10 ampules of 1 ml each
2644,60,Pill,,,,,,,,,60 Pills
2645,60,Pill,,,,,,,,,60 Pills
2646,60,Pill,,,,,,,,,60 Pills
5958,10,ml,,,10,ampule,,,,,10 ampules of 1 ml each
8117,,,,,,,,,,,
8118,,,,,,,,,,,
4919,56,Pill,,,,,,,,,56 Pills
4920,56,Pill,,,,,,,,,56 Pills
4921,56,Pill,,,,,,,,,56 Pills
5026,10,ml,,,5,ampule,,,,,5 ampules of 2 ml each
8119,,,,,,,,,,,
3069,5,Pill,,,,,,,,,5 Pills
5807,20,ml,,,10,ampule,,,,,10 ampules of 2 ml each
3535,,,,,5,non stated,,,,,5 Non Stated
3595,,,,,5,non stated,,,,,5 Non Stated
3596,,,,,5,non stated,,,,,5 Non Stated
5700,10,Pill,,,,,,,,,10 Pills
5701,10,Pill,,,,,,,,,10 Pills
6506,1.55,ml,,,1,Bottle,,,,,Bottle of 1.55 ml
6507,1.55,ml,,,1,Bottle,,,,,Bottle of 1.55 ml
3285,20,ml,,,10,ampule,,,,,10 ampules of 2 ml each
1951,16,Pill,,,,,,,,,16 Pills
4028,32,Pill,,,,,,,,,32 Pills
6865,16,Pill,,,,,,,,,16 Pills
7309,10,Pill,,,,,,,,,10 Pills
7346,30,Pill,,,,,,,,,30 Pills
3960,20,Pill,,,,,,,,,20 Pills
4251,20,Pill,,,,,,,,,20 Pills
4901,20,Pill,,,,,,,,,20 Pills
6220,20,Pill,,,,,,,,,20 Pills
6540,20,Pill,,,,,,,,,20 Pills
2004,10,ml,,,5,non stated,,,,,5 non stated of 2 ml each
3281,,,,,5,ampule,,,,,5 Ampules
4902,30,Pill,,,,,,,,,30 Pills
4923,10,Pill,,,,,,,,,10 Pills
4924,10,Pill,,,,,,,,,10 Pills
4925,10,Pill,,,,,,,,,10 Pills
4968,10,ml,,,5,ampule,,,,,5 ampules of 2 ml each
4969,30,Pill,,,,,,,,,30 Pills
6522,20,ml,,,10,ampule,,,,,10 ampules of 2 ml each
7362,10,Pill,,,,,,,,,10 Pills
4724,30,Pill,,,,,,,,,30 Pills
4775,10,Pill,,,,,,,,,10 Pills
7308,20,Pill,,,,,,,,,20 Pills
1950,16,Pill,,,,,,,,,16 Pills
2154,135,ml,,,,,,,,,135 ml
2568,10,Pill,,,,,,,,,10 Pills
2585,10,Pill,,,,,,,,,10 Pills
2587,10,Pill,,,,,,,,,10 Pills
2669,24,Pill,,,,,,,,,24 Pills
3024,60,ml,,,,,,,,,60 ml
3063,20,Pill,,,,,,,,,20 Pills
3064,60,ml,,,,,,,,,60 ml
3065,500,Pill,,,,,,,,,500 Pills
3128,60,ml,,,,,,,,,60 ml
3129,20,Pill,,,,,,,,,20 Pills
3139,10,Pill,,,,,,,,,10 Pills
3140,10,Pill,,,,,,,,,10 Pills
3642,1000,ml,,,10,Packet / Sachet,,,,,10 packets / sachets of 100 ml each
3643,500,ml,,,10,Bag,,,,,10 bags of 50 ml each
3713,5000,ml,,,50,Bag,,,,,50 bags of 100 ml each
3943,8,Pill,,,,,,,,,8 Pills
3971,10,Pill,,,,,,,,,10 Pills
3972,10,Pill,,,,,,,,,10 Pills
3973,10,Pill,,,,,,,,,10 Pills
4112,1000,ml,,,10,Packet / Sachet,,,,,10 packets / sachets of 100 ml each
4506,24,Pill,,,,,,,,,24 Pills
4608,16,Pill,,,,,,,,,16 Pills
4711,1000,ml,,,10,vials,,,,,10 vials of 100 ml each
5012,100,ml,,,1,Bottle,,,,,Bottle of 100 ml
5187,5000,ml,,,50,Bag,,,,,50 bags of 100 ml each
5386,100,ml,,,,,,,,,100 ml
5390,24,Pill,,,,,,,,,24 Pills
5393,10,Pill,,,,,,,,,10 Pills
5394,10,Pill,,,,,,,,,10 Pills
5940,3000,ml,,,30,Bottle,,,,,30 bottles of 100 ml each
6417,90,ml,,,,,,,,,90 ml
6451,96,Pill,,,,,,,,,96 Pills
6454,24,Pill,,,,,,,,,24 Pills
6455,100,ml,,,,,,,,,100 ml
6456,72,Pill,,,,,,,,,72 Pills
6457,20,Pill,,,,,,,,,20 Pills
6615,8,Pill,,,,,,,,,8 Pills
6616,8,Pill,,,,,,,,,8 Pills
6683,1000,Pill,,,,,,,,,1000 Pills
6684,100,Pill,,,,,,,,,100 Pills
6905,60,Pill,,,,,,,,,60 Pills
7017,40,Pill,,,,,,,,,40 Pills
7127,100,Pill,,,,,,,,,100 Pills
7204,72,Pill,,,,,,,,,72 Pills
7208,1200,ml,,,12,vial,,,,,12 vials of 100 ml each
7248,60,Pill,,,,,,,,,60 Pills
8120,,,,,,,,,,,
8121,,,,,,,,,,,
8122,,,,,,,,,,,
8123,,,,,,,,,,,
8124,,,,,,,,,,,
8125,,,,,,,,,,,
8126,,,,,,,,,,,
8127,,,,,,,,,,,
8128,,,,,,,,,,,
8129,,,,,,,,,,,
8130,,,,,,,,,,,
8131,,,,,,,,,,,
8132,,,,,,,,,,,
8133,,,,,,,,,,,
8134,,,,,,,,,,,
8135,,,,,,,,,,,
2113,24,Pill,,,,,,,,,24 Pills
2256,24,Pill,,,,,,,,,24 Pills
3012,10,Pill,,,,,,,,,10 Pills
3087,10,Pill,,,,,,,,,10 Pills
4428,24,Pill,,,,,,,,,24 Pills
4595,,,,,10,Packet / Sachet,,,,,10 Packets / Sachets
4708,20,Pill,,,,,,,,,20 Pills
5388,24,Pill,,,,,,,,,24 Pills
5389,24,Pill,,,,,,,,,24 Pills
5412,15,Pill,,,,,,,,,15 Pills
5428,30,Pill,,,,,,,,,30 Pills
6452,48,Pill,,,,,,,,,48 Pills
6453,24,Pill,,,,,,,,,24 Pills
6741,24,Pill,,,,,,,,,24 Pills
6775,24,Pill,,,,,,,,,16 Day tablets and 8 Night tablets
6902,24,Pill,,,,,,,,,24 Pills
7006,20,Pill,,,,,,,,,20 Pills
7320,30,Pill,,,,,,,,,30 Pills
8136,,,,,,,,,,,
8137,,,,,,,,,,,
8138,,,,,,,,,,,
8139,,,,,,,,,,,
8140,,,,,,,,,,,
8141,,,,,,,,,,,
8142,,,,,,,,,,,
8143,,,,,,,,,,,
8144,,,,,,,,,,,
8325,,,,,,,,,,,
3136,10,Pill,,,,,,,,,10 Pills
3792,,,,,5,non stated,,,,,5 Non Stated
6213,10,ml,,,10,ampule,,,,,10 ampules of 1 ml each
7202,,,,,1,non stated,,,,,1 Non Stated
6225,2,Pill,,,,,,,,,2 Pills
6226,2,Pill,,,,,,,,,2 Pills
4787,12,Pill,,,,,,,,,12 Pills
5863,6,Pill,,,,,,,,,6 Pills
6080,12,Pill,,,,,,,,,12 Pills
6434,3,Pill,,,,,,,,,3 Pills
6989,6,Pill,,,,,,,,,6 Pills
6347,,,,,1,Pre-filled pen,,,,,1 Pre-Filled Pen
6433,,,,,1,Pre-filled pen,,,,,1 Pre-Filled Pen
6038,100,ml,,,,,,,,,100 ml
6548,20,Pill,,,,,,,,,20 Pills
1942,100,Pill,,,,,,,,,100 Pills
5892,25,ml,,,5,ampule,,,,,5 ampules of 5 ml each
8145,,,,,,,,,,,
8146,,,,,,,,,,,
8147,,,,,,,,,,,
1933,50,Pill,,,,,,,,,50 Pills
1995,50,Pill,,,,,,,,,50 Pills
